mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
43	43	509/3	509/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	837
43	43	509/3	509/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	837
43	43	509/3	509/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	837
43	43	509/3	509/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	837
43	43	170	170	0.3333333333333333	1/2	1/2	4/4	2	1	1/12		1/8	2/3		-2	34	Bb1	1	848
43	43	170	170	0.3333333333333333	1/2	1/2	4/4	2	1	1/12		1/8	2/3		-2	46	Bb2	2	848
43	43	170	170	0.3333333333333333	1/2	1/2	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	838
43	43	170	170	0.3333333333333333	1/2	1/2	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	838
43	43	170	170	0.3333333333333333	1/2	1/2	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	838
43	43	170	170	0.3333333333333333	1/2	1/2	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	838
43	43	511/3	511/3	0.3333333333333333	7/12	7/12	4/4	2	1	1/12		1/8	2/3		-7	35	Cb2	2	849
43	43	511/3	511/3	0.3333333333333333	7/12	7/12	4/4	2	1	1/12		1/8	2/3		-7	47	Cb3	3	849
43	43	511/3	511/3	0.3333333333333333	7/12	7/12	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	839
43	43	511/3	511/3	0.3333333333333333	7/12	7/12	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	839
43	43	511/3	511/3	0.3333333333333333	7/12	7/12	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	839
43	43	511/3	511/3	0.3333333333333333	7/12	7/12	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	839
43	43	512/3	512/3	0.3333333333333333	2/3	2/3	4/4	2	1	1/12		1/8	2/3		-2	34	Bb1	1	850
43	43	512/3	512/3	0.3333333333333333	2/3	2/3	4/4	2	1	1/12		1/8	2/3		-2	46	Bb2	2	850
43	43	512/3	512/3	0.3333333333333333	2/3	2/3	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	840
43	43	512/3	512/3	0.3333333333333333	2/3	2/3	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	840
43	43	512/3	512/3	0.3333333333333333	2/3	2/3	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	840
43	43	512/3	512/3	0.3333333333333333	2/3	2/3	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	840
43	43	171	171	0.3333333333333333	3/4	3/4	4/4	2	1	1/12		1/8	2/3		3	33	A1	1	851
43	43	171	171	0.3333333333333333	3/4	3/4	4/4	2	1	1/12		1/8	2/3		3	45	A2	2	851
43	43	171	171	0.3333333333333333	3/4	3/4	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	841
43	43	171	171	0.3333333333333333	3/4	3/4	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	841
43	43	171	171	0.3333333333333333	3/4	3/4	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	841
43	43	171	171	0.3333333333333333	3/4	3/4	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	841
43	43	514/3	514/3	0.3333333333333333	5/6	5/6	4/4	2	1	1/12		1/8	2/3		-4	32	Ab1	1	852
43	43	514/3	514/3	0.3333333333333333	5/6	5/6	4/4	2	1	1/12		1/8	2/3		-4	44	Ab2	2	852
43	43	514/3	514/3	0.3333333333333333	5/6	5/6	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	842
43	43	514/3	514/3	0.3333333333333333	5/6	5/6	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	842
43	43	514/3	514/3	0.3333333333333333	5/6	5/6	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	842
43	43	514/3	514/3	0.3333333333333333	5/6	5/6	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	842
43	43	515/3	515/3	0.3333333333333333	11/12	11/12	4/4	2	1	1/12		1/8	2/3		1	31	G1	1	853
43	43	515/3	515/3	0.3333333333333333	11/12	11/12	4/4	2	1	1/12		1/8	2/3		1	43	G2	2	853
43	43	515/3	515/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	843
43	43	515/3	515/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	843
43	43	515/3	515/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	843
43	43	515/3	515/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	843
44	44	172	172	0.5	0	0	4/4	2	1	1/8		1/8	1		1	31	G1	1	860
44	44	172	172	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	860
44	44	172	172	0.5	0	0	4/4	1	1	1/8		1/8	1		-1	53	F3	3	854
44	44	172	172	0.5	0	0	4/4	1	1	1/8		1/8	1		1	55	G3	3	854
44	44	172	172	0.5	0	0	4/4	1	1	1/8		1/8	1		5	59	B3	3	854
44	44	172	172	0.5	0	0	4/4	1	1	1/8		1/8	1		2	62	D4	4	854
44	44	172	172	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	854
44	44	695/4	695/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	861
44	44	695/4	695/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	855
44	44	695/4	695/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	861
44	44	695/4	695/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	855
44	44	695/4	695/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	861
44	44	695/4	695/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	855
44	44	174	174	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		1	55	G3	3	862
44	44	174	174	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	62	D4	4	856
44	44	174	174	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	862
44	44	174	174	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	856
44	44	174	174	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		1	67	G4	4	862
44	44	174	174	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	856
44	44	699/4	699/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	863
44	44	699/4	699/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	857
44	44	699/4	699/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	863
44	44	699/4	699/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	857
44	44	699/4	699/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		2	74	D5	5	863
44	44	699/4	699/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	857
44	44	175	175	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	864
44	44	175	175	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	858
44	44	175	175	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		1	67	G4	4	864
44	44	175	175	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	858
44	44	175	175	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		2	74	D5	5	864
44	44	175	175	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	858
44	44	703/4	703/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	865
44	44	703/4	703/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	859
44	44	703/4	703/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		2	74	D5	5	865
44	44	703/4	703/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	859
44	44	703/4	703/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		1	79	G5	5	865
44	44	703/4	703/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	86	D6	6	859
45	45	176	176	0.5	0	0	4/4	2	1	1/8		1/8	1		1	67	G4	4	876
45	45	176	176	0.5	0	0	4/4	1	1	1/8		1/8	1		2	74	D5	5	866
45	45	176	176	0.5	0	0	4/4	2	1	1/8		1/8	1		2	74	D5	5	876
45	45	176	176	0.5	0	0	4/4	1	1	1/8		1/8	1		1	79	G5	5	866
45	45	176	176	0.5	0	0	4/4	2	1	1/8		1/8	1		1	79	G5	5	876
45	45	176	176	0.5	0	0	4/4	1	1	1/8		1/8	1		2	86	D6	6	866
45	45	177	177	0.3333333333333333	1/4	1/4	4/4	2	1	1/12		1/8	2/3		1	31	G1	1	877
45	45	177	177	0.3333333333333333	1/4	1/4	4/4	2	1	1/12		1/8	2/3		1	43	G2	2	877
45	45	177	177	0.3333333333333333	1/4	1/4	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	867
45	45	177	177	0.3333333333333333	1/4	1/4	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	867
45	45	177	177	0.3333333333333333	1/4	1/4	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	867
45	45	177	177	0.3333333333333333	1/4	1/4	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	867
45	45	532/3	532/3	0.3333333333333333	1/3	1/3	4/4	2	1	1/12		1/8	2/3		-4	32	Ab1	1	878
45	45	532/3	532/3	0.3333333333333333	1/3	1/3	4/4	2	1	1/12		1/8	2/3		-4	44	Ab2	2	878
45	45	532/3	532/3	0.3333333333333333	1/3	1/3	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	868
45	45	532/3	532/3	0.3333333333333333	1/3	1/3	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	868
45	45	532/3	532/3	0.3333333333333333	1/3	1/3	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	868
45	45	532/3	532/3	0.3333333333333333	1/3	1/3	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	868
45	45	533/3	533/3	0.3333333333333333	5/12	5/12	4/4	2	1	1/12		1/8	2/3		3	33	A1	1	879
45	45	533/3	533/3	0.3333333333333333	5/12	5/12	4/4	2	1	1/12		1/8	2/3		3	45	A2	2	879
45	45	533/3	533/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	869
45	45	533/3	533/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	869
45	45	533/3	533/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	869
45	45	533/3	533/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	869
45	45	178	178	0.3333333333333333	1/2	1/2	4/4	2	1	1/12		1/8	2/3		-2	34	Bb1	1	880
45	45	178	178	0.3333333333333333	1/2	1/2	4/4	2	1	1/12		1/8	2/3		-2	46	Bb2	2	880
45	45	178	178	0.3333333333333333	1/2	1/2	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	870
45	45	178	178	0.3333333333333333	1/2	1/2	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	870
45	45	178	178	0.3333333333333333	1/2	1/2	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	870
45	45	178	178	0.3333333333333333	1/2	1/2	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	870
45	45	535/3	535/3	0.3333333333333333	7/12	7/12	4/4	2	1	1/12		1/8	2/3		-7	35	Cb2	2	881
45	45	535/3	535/3	0.3333333333333333	7/12	7/12	4/4	2	1	1/12		1/8	2/3		-7	47	Cb3	3	881
45	45	535/3	535/3	0.3333333333333333	7/12	7/12	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	871
45	45	535/3	535/3	0.3333333333333333	7/12	7/12	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	871
45	45	535/3	535/3	0.3333333333333333	7/12	7/12	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	871
45	45	535/3	535/3	0.3333333333333333	7/12	7/12	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	871
45	45	536/3	536/3	0.3333333333333333	2/3	2/3	4/4	2	1	1/12		1/8	2/3		-2	34	Bb1	1	882
45	45	536/3	536/3	0.3333333333333333	2/3	2/3	4/4	2	1	1/12		1/8	2/3		-2	46	Bb2	2	882
45	45	536/3	536/3	0.3333333333333333	2/3	2/3	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	872
45	45	536/3	536/3	0.3333333333333333	2/3	2/3	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	872
45	45	536/3	536/3	0.3333333333333333	2/3	2/3	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	872
45	45	536/3	536/3	0.3333333333333333	2/3	2/3	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	872
45	45	179	179	0.3333333333333333	3/4	3/4	4/4	2	1	1/12		1/8	2/3		3	33	A1	1	883
45	45	179	179	0.3333333333333333	3/4	3/4	4/4	2	1	1/12		1/8	2/3		3	45	A2	2	883
45	45	179	179	0.3333333333333333	3/4	3/4	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	873
45	45	179	179	0.3333333333333333	3/4	3/4	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	873
45	45	179	179	0.3333333333333333	3/4	3/4	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	873
45	45	179	179	0.3333333333333333	3/4	3/4	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	873
45	45	538/3	538/3	0.3333333333333333	5/6	5/6	4/4	2	1	1/12		1/8	2/3		-4	32	Ab1	1	884
45	45	538/3	538/3	0.3333333333333333	5/6	5/6	4/4	2	1	1/12		1/8	2/3		-4	44	Ab2	2	884
45	45	538/3	538/3	0.3333333333333333	5/6	5/6	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	874
45	45	538/3	538/3	0.3333333333333333	5/6	5/6	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	874
45	45	538/3	538/3	0.3333333333333333	5/6	5/6	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	874
45	45	538/3	538/3	0.3333333333333333	5/6	5/6	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	874
45	45	539/3	539/3	0.3333333333333333	11/12	11/12	4/4	2	1	1/12		1/8	2/3		1	31	G1	1	885
45	45	539/3	539/3	0.3333333333333333	11/12	11/12	4/4	2	1	1/12		1/8	2/3		1	43	G2	2	885
45	45	539/3	539/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	875
45	45	539/3	539/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		-2	58	Bb3	3	875
45	45	539/3	539/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		-3	63	Eb4	4	875
45	45	539/3	539/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		1	67	G4	4	875
46	46	180	180	0.5	0	0	4/4	2	1	1/8		1/8	1		1	31	G1	1	892
46	46	180	180	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	892
46	46	180	180	0.5	0	0	4/4	1	1	1/8		1/8	1		-1	53	F3	3	886
46	46	180	180	0.5	0	0	4/4	1	1	1/8		1/8	1		1	55	G3	3	886
46	46	180	180	0.5	0	0	4/4	1	1	1/8		1/8	1		5	59	B3	3	886
46	46	180	180	0.5	0	0	4/4	1	1	1/8		1/8	1		2	62	D4	4	886
46	46	180	180	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	886
46	46	727/4	727/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	893
46	46	727/4	727/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	887
46	46	727/4	727/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	893
46	46	727/4	727/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	887
46	46	727/4	727/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	893
46	46	727/4	727/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	887
46	46	182	182	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		1	55	G3	3	894
46	46	182	182	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	62	D4	4	888
46	46	182	182	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	894
46	46	182	182	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	888
46	46	182	182	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		1	67	G4	4	894
46	46	182	182	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	888
46	46	731/4	731/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	895
46	46	731/4	731/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	889
46	46	731/4	731/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	895
46	46	731/4	731/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	889
46	46	731/4	731/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		2	74	D5	5	895
46	46	731/4	731/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	889
46	46	183	183	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	896
46	46	183	183	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	890
46	46	183	183	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		1	67	G4	4	896
46	46	183	183	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	890
46	46	183	183	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		2	74	D5	5	896
46	46	183	183	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	890
46	46	735/4	735/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	897
46	46	735/4	735/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	891
46	46	735/4	735/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		2	74	D5	5	897
46	46	735/4	735/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	891
46	46	735/4	735/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		1	79	G5	5	897
46	46	735/4	735/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	86	D6	6	891
47	47	184	184	0.75	0	0	4/4	2	1	3/16		1/8	3/2		1	67	G4	4	906
47	47	184	184	0.75	0	0	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	898
47	47	184	184	0.75	0	0	4/4	2	1	3/16		1/8	3/2		2	74	D5	5	906
47	47	184	184	0.75	0	0	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	898
47	47	184	184	0.75	0	0	4/4	2	1	3/16		1/8	3/2		1	79	G5	5	906
47	47	184	184	0.75	0	0	4/4	1	1	3/16		1/8	3/2		2	86	D6	6	898
47	47	739/4	739/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	907
47	47	739/4	739/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	899
47	47	739/4	739/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	907
47	47	739/4	739/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	899
47	47	739/4	739/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		2	74	D5	5	907
47	47	739/4	739/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	899
47	47	185	185	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	908
47	47	185	185	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	900
47	47	185	185	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		1	67	G4	4	908
47	47	185	185	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	900
47	47	185	185	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		2	74	D5	5	908
47	47	185	185	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	900
47	47	743/4	743/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	909
47	47	743/4	743/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	909
47	47	743/4	743/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	909
47	47	743/4	743/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	901
47	47	743/4	743/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	901
47	47	743/4	743/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	86	D6	6	901
47	47	186	186	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		1	55	G3	3	910
47	47	186	186	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	910
47	47	186	186	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		1	67	G4	4	910
47	47	186	186	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	902
47	47	186	186	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	902
47	47	186	186	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	86	D6	6	902
47	47	747/4	747/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		2	50	D3	3	911
47	47	747/4	747/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	911
47	47	747/4	747/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	911
47	47	747/4	747/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	903
47	47	747/4	747/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	903
47	47	747/4	747/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	903
47	47	187	187	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		2	50	D3	3	912
47	47	187	187	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		1	55	G3	3	912
47	47	187	187	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	912
47	47	187	187	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	904
47	47	187	187	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	904
47	47	187	187	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	904
47	47	751/4	751/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	913
47	47	751/4	751/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	913
47	47	751/4	751/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	913
47	47	751/4	751/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	905
47	47	751/4	751/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	905
47	47	751/4	751/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	86	D6	6	905
48	48	188	188	0.75	0	0	4/4	2	1	3/16		1/8	3/2		1	55	G3	3	922
48	48	188	188	0.75	0	0	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	922
48	48	188	188	0.75	0	0	4/4	2	1	3/16		1/8	3/2		1	67	G4	4	922
48	48	188	188	0.75	0	0	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	914
48	48	188	188	0.75	0	0	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	914
48	48	188	188	0.75	0	0	4/4	1	1	3/16		1/8	3/2		2	86	D6	6	914
48	48	755/4	755/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		2	50	D3	3	923
48	48	755/4	755/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	923
48	48	755/4	755/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	923
48	48	755/4	755/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	915
48	48	755/4	755/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	915
48	48	755/4	755/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	915
48	48	189	189	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		2	50	D3	3	924
48	48	189	189	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		1	55	G3	3	924
48	48	189	189	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	924
48	48	189	189	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	916
48	48	189	189	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	916
48	48	189	189	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	916
48	48	759/4	759/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	43	G2	2	925
48	48	759/4	759/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		2	50	D3	3	925
48	48	759/4	759/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	925
48	48	759/4	759/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	917
48	48	759/4	759/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	917
48	48	759/4	759/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	917
48	48	190	190	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		1	43	G2	2	926
48	48	190	190	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		2	50	D3	3	926
48	48	190	190	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		1	55	G3	3	926
48	48	190	190	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	62	D4	4	918
48	48	190	190	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	918
48	48	190	190	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	918
48	48	763/4	763/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		2	38	D2	2	927
48	48	763/4	763/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		1	43	G2	2	927
48	48	763/4	763/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		2	50	D3	3	927
