mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	TextLine	TextLine_ritard.	TextLine_stringendo	decrescendo_hairpin	crescendo_line	crescendo_hairpin	diminuendo_line	Ottava:8va
174	170	2845/4	2845/4	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""12""/>dolce"									
174	170	2847/4	2847/4	1.5	1/8	1/8	Chord	4/4	2	1	3/8		1/4	3/2	2309												
174	170	2855/4	2855/4	1.5	5/8	5/8	Chord	4/4	2	1	3/8		1/4	3/2	2310												
174	170	2845/4	2845/4	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	2311												
174	170	2853/4	2853/4	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2312												
175	171	2861/4	2861/4	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2313				160								
175	171	2865/4	2865/4	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2314				160								
175	171	2867/4	2867/4	0.3333333333333333	3/8	3/8	Chord	4/4	1	1	1/12		1/8	2/3	2315				160								
175	171	8605/12	8605/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	2316				160								
175	171	2869/4	2869/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2317				160								
175	171	2871/4	2871/4	0.0	5/8	5/8	Spanner	4/4	1	1	0								160				30				
175	171	2871/4	2871/4	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	2318				160				30				
175	171	2875/4	2875/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2319								30				
175	171	8585/12	8585/12	0.16666666666666666	1/24	1/24	Chord	4/4	1	2	1/24		1/16	2/3	2320								30				
175	171	8587/12	8587/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	2	1/24		1/16	2/3	2321								30				
175	171	2863/4	2863/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	2322								30				
175	171	8591/12	8591/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	2323								30				
175	171	8593/12	8593/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	2324								30				
175	171	8597/12	8597/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	2325								30				
175	171	8599/12	8599/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	2326								30				
175	171	2867/4	2867/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	2	1/24		1/16	2/3	2327								30				
175	171	8603/12	8603/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	2	1/24		1/16	2/3	2328								30				
175	171	8605/12	8605/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	2	1/24		1/16	2/3	2329								30				
175	171	8609/12	8609/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24		1/16	2/3	2330								30				
175	171	8611/12	8611/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24		1/16	2/3	2331								30				
175	171	2871/4	2871/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	2	1/24		1/16	2/3	2332								30				
175	171	8615/12	8615/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	2	1/24		1/16	2/3	2333								30				
175	171	8617/12	8617/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	2	1/24		1/16	2/3	2334								30				
175	171	2873/4	2873/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24		1/16	2/3	2335								30				
175	171	8621/12	8621/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24		1/16	2/3	2336								30				
175	171	8623/12	8623/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24		1/16	2/3	2337								30				
175	171	2875/4	2875/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	2	1/24		1/16	2/3	2338								30				
175	171	8627/12	8627/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	2	1/24		1/16	2/3	2339								30				
175	171	8629/12	8629/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	2	1/24		1/16	2/3	2340								30				
175	171	2863/4	2863/4	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	2341				161								
175	171	2867/4	2867/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2342												
175	171	2871/4	2871/4	1.0	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	2343				162								
175	171	2875/4	2875/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2344												
175	171	2861/4	2861/4	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	2345												
175	171	2865/4	2865/4	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	2346												
175	171	2869/4	2869/4	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2347												
176	172	2877/4	2877/4	0.0	0	0	Spanner	4/4	1	1	0																
176	172	2877/4	2877/4	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2348				163								
176	172	2879/4	2879/4	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	2349				163								
176	172	2883/4	2883/4	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2350												
176	172	2885/4	2885/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2351				164								
176	172	2887/4	2887/4	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	2352				164								
176	172	2891/4	2891/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2353												
176	172	8633/12	8633/12	0.16666666666666666	1/24	1/24	Chord	4/4	1	2	1/24		1/16	2/3	2354												
176	172	8635/12	8635/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	2	1/24		1/16	2/3	2355												
176	172	2879/4	2879/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	2356												
176	172	8639/12	8639/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	2357												
176	172	8641/12	8641/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	2358												
176	172	2881/4	2881/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	2	1/24		1/16	2/3	2359												
176	172	8645/12	8645/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	2360												
176	172	8647/12	8647/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	2361												
176	172	2883/4	2883/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	2	1/24		1/16	2/3	2362												
176	172	8651/12	8651/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	2	1/24		1/16	2/3	2363												
176	172	8653/12	8653/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	2	1/24		1/16	2/3	2364												
176	172	8657/12	8657/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24		1/16	2/3	2365												
176	172	8659/12	8659/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24		1/16	2/3	2366												
176	172	2887/4	2887/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	2	1/24		1/16	2/3	2367												
176	172	8663/12	8663/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	2	1/24		1/16	2/3	2368												
176	172	8665/12	8665/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	2	1/24		1/16	2/3	2369												
176	172	2889/4	2889/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24		1/16	2/3	2370												
176	172	8669/12	8669/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24		1/16	2/3	2371												
176	172	8671/12	8671/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24		1/16	2/3	2372												
176	172	2891/4	2891/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	2	1/24		1/16	2/3	2373												
176	172	8675/12	8675/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	2	1/24		1/16	2/3	2374												
176	172	8677/12	8677/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	2	1/24		1/16	2/3	2375												
176	172	2879/4	2879/4	1.5	1/8	1/8	Chord	4/4	2	1	3/8		1/4	3/2	2376												
176	172	2887/4	2887/4	1.5	5/8	5/8	Chord	4/4	2	1	3/8		1/4	3/2	2377												
176	172	2877/4	2877/4	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	2378												
176	172	2885/4	2885/4	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2379												
177	173	2893/4	2893/4	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2380				165								
177	173	2897/4	2897/4	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2381				165								
177	173	2899/4	2899/4	0.3333333333333333	3/8	3/8	Chord	4/4	1	1	1/12		1/8	2/3	2382				165								
177	173	8701/12	8701/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	2383				165								
177	173	2901/4	2901/4	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	2384												
177	173	2907/4	2907/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2385												
177	173	8681/12	8681/12	0.16666666666666666	1/24	1/24	Chord	4/4	1	2	1/24		1/16	2/3	2386												
177	173	8683/12	8683/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	2	1/24		1/16	2/3	2387												
177	173	2895/4	2895/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	2388												
177	173	8687/12	8687/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	2389												
177	173	8689/12	8689/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	2390												
177	173	2897/4	2897/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	2	1/24		1/16	2/3	2391												
177	173	8693/12	8693/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	2392												
177	173	8695/12	8695/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	2393												
177	173	2899/4	2899/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	2	1/24		1/16	2/3	2394												
177	173	8699/12	8699/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	2	1/24		1/16	2/3	2395												
177	173	8705/12	8705/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24		1/16	2/3	2396												
177	173	8707/12	8707/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24		1/16	2/3	2397												
177	173	2903/4	2903/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	2	1/24		1/16	2/3	2398												
177	173	8711/12	8711/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	2	1/24		1/16	2/3	2399												
177	173	8713/12	8713/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	2	1/24		1/16	2/3	2400												
177	173	2905/4	2905/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24		1/16	2/3	2401												
177	173	8717/12	8717/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24		1/16	2/3	2402												
177	173	8719/12	8719/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24		1/16	2/3	2403												
177	173	8723/12	8723/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	2	1/24		1/16	2/3	2404												
177	173	8725/12	8725/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	2	1/24		1/16	2/3	2405												
177	173	2895/4	2895/4	1.5	1/8	1/8	Chord	4/4	2	1	3/8		1/4	3/2	2406												
177	173	2903/4	2903/4	1.5	5/8	5/8	Chord	4/4	2	1	3/8		1/4	3/2	2407												
177	173	2893/4	2893/4	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	2408												
177	173	2901/4	2901/4	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2409												
178	174	2909/4	2909/4	0.0	0	0	Spanner	4/4	1	1	0														26		
178	174	2909/4	2909/4	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2410				166						26		
178	174	2913/4	2913/4	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2411				166						26		
178	174	2915/4	2915/4	0.3333333333333333	3/8	3/8	Chord	4/4	1	1	1/12		1/8	2/3	2412				166						26		
178	174	8749/12	8749/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	2413				166						26		
178	174	2917/4	2917/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2414				166						26		
178	174	2919/4	2919/4	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2415				166						26		
178	174	2921/4	2921/4	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2416				166						26		
178	174	2923/4	2923/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2417										26		
178	174	8729/12	8729/12	0.16666666666666666	1/24	1/24	Chord	4/4	1	2	1/24		1/16	2/3	2418										26		
178	174	8731/12	8731/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	2	1/24		1/16	2/3	2419										26		
178	174	2911/4	2911/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	2420										26		
178	174	8735/12	8735/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	2421										26		
178	174	8737/12	8737/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	2422										26		
178	174	8741/12	8741/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	2423										26		
178	174	8743/12	8743/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	2424										26		
178	174	2915/4	2915/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	2	1/24		1/16	2/3	2425										26		
178	174	8747/12	8747/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	2	1/24		1/16	2/3	2426										26		
178	174	8749/12	8749/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	2	1/24		1/16	2/3	2427										26		
178	174	8753/12	8753/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24		1/16	2/3	2428										26		
178	174	8755/12	8755/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24		1/16	2/3	2429										26		
178	174	2919/4	2919/4	0.16666666666666666	5/8	5/8	Chord	4/4	1	2	1/24		1/16	2/3	2430										26		
178	174	8759/12	8759/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	2	1/24		1/16	2/3	2431										26		
178	174	8761/12	8761/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	2	1/24		1/16	2/3	2432										26		
178	174	2921/4	2921/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24		1/16	2/3	2433										26		
178	174	8765/12	8765/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24		1/16	2/3	2434										26		
178	174	8767/12	8767/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24		1/16	2/3	2435										26		
178	174	2923/4	2923/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	2	1/24		1/16	2/3	2436										26		
178	174	8771/12	8771/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	2	1/24		1/16	2/3	2437										26		
178	174	8773/12	8773/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	2	1/24		1/16	2/3	2438										26		
178	174	2911/4	2911/4	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	2439												
178	174	2915/4	2915/4	1.0	3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	2440												
178	174	2919/4	2919/4	1.5	5/8	5/8	Chord	4/4	2	1	3/8		1/4	3/2	2441												
178	174	2909/4	2909/4	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	2442												
178	174	2913/4	2913/4	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	2443												
178	174	2917/4	2917/4	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2444												
179	175	2925/4	2925/4	0.0	0	0	Spanner	4/4	1	1	0																
179	175	2925/4	2925/4	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2445				167								
179	175	2927/4	2927/4	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	2446				167								
179	175	2931/4	2931/4	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2447												
179	175	2933/4	2933/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2448				168								
179	175	2935/4	2935/4	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	2449				168								
179	175	2939/4	2939/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2450												
179	175	8777/12	8777/12	0.16666666666666666	1/24	1/24	Chord	4/4	1	2	1/24		1/16	2/3	2451												
179	175	8779/12	8779/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	2	1/24		1/16	2/3	2452												
179	175	8783/12	8783/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	2453												
179	175	8785/12	8785/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	2454												
179	175	2929/4	2929/4	0.16666666666666666	1/4	1/4	Chord	4/4	1	2	1/24		1/16	2/3	2455												
179	175	8789/12	8789/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	2456												
179	175	8791/12	8791/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	2457												
179	175	2931/4	2931/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	2	1/24		1/16	2/3	2458												
179	175	8795/12	8795/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	2	1/24		1/16	2/3	2459												
179	175	8797/12	8797/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	2	1/24		1/16	2/3	2460												
179	175	8801/12	8801/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24		1/16	2/3	2461												
179	175	8803/12	8803/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24		1/16	2/3	2462												
179	175	8807/12	8807/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	2	1/24		1/16	2/3	2463												
179	175	8809/12	8809/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	2	1/24		1/16	2/3	2464												
179	175	2937/4	2937/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24		1/16	2/3	2465												
179	175	8813/12	8813/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24		1/16	2/3	2466												
179	175	8815/12	8815/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24		1/16	2/3	2467												
179	175	2939/4	2939/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	2	1/24		1/16	2/3	2468												
179	175	8819/12	8819/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	2	1/24		1/16	2/3	2469												
179	175	8821/12	8821/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	2	1/24		1/16	2/3	2470												
179	175	2925/4	2925/4	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""12""/>dolce"									
179	175	2925/4	2925/4	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""12""/><i>tre corde</i>"									
179	175	8777/12	8777/12	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	2471												
179	175	8779/12	8779/12	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	2472												
179	175	8783/12	8783/12	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	2473												
179	175	8785/12	8785/12	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	2474												
179	175	2929/4	2929/4	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	2475												
179	175	8789/12	8789/12	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	2476												
179	175	8791/12	8791/12	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	2477												
179	175	2931/4	2931/4	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	2478												
179	175	8795/12	8795/12	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	2479												
179	175	8797/12	8797/12	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	2480												
179	175	8801/12	8801/12	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	2481												
179	175	8803/12	8803/12	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	2482												
179	175	8807/12	8807/12	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	2483												
179	175	8809/12	8809/12	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	2484												
179	175	2937/4	2937/4	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	2485												
179	175	8813/12	8813/12	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	2486												
179	175	8815/12	8815/12	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	2487												
179	175	2939/4	2939/4	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	2488												
179	175	8819/12	8819/12	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	2489												
179	175	8821/12	8821/12	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	2490												
179	175	2925/4	2925/4	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	2491												
179	175	2933/4	2933/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	2492												
180	176	2941/4	2941/4	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2493				169								
180	176	2945/4	2945/4	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2494				169								
180	176	2947/4	2947/4	0.3333333333333333	3/8	3/8	Chord	4/4	1	1	1/12		1/8	2/3	2495				169								
180	176	8845/12	8845/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	2496				169								
180	176	2949/4	2949/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2497				169								
180	176	2951/4	2951/4	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	2498		articAccentAbove		169								
180	176	2955/4	2955/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2499												
180	176	8825/12	8825/12	0.0	1/24	1/24	Spanner	4/4	1	2	0														27		
180	176	8825/12	8825/12	0.16666666666666666	1/24	1/24	Chord	4/4	1	2	1/24		1/16	2/3	2500										27		
180	176	8827/12	8827/12	0.16666666666666666	1/12	1/12	Chord	4/4	1	2	1/24		1/16	2/3	2501										27		
180	176	2943/4	2943/4	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	2502										27		
180	176	8831/12	8831/12	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	2503										27		
180	176	8833/12	8833/12	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	2504										27		
180	176	8837/12	8837/12	0.16666666666666666	7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	2505										27		
180	176	8839/12	8839/12	0.16666666666666666	1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	2506										27		
180	176	2947/4	2947/4	0.16666666666666666	3/8	3/8	Chord	4/4	1	2	1/24		1/16	2/3	2507										27		
180	176	8843/12	8843/12	0.16666666666666666	5/12	5/12	Chord	4/4	1	2	1/24		1/16	2/3	2508										27		
180	176	8845/12	8845/12	0.16666666666666666	11/24	11/24	Chord	4/4	1	2	1/24		1/16	2/3	2509										27		
180	176	2949/4	2949/4	0.0	1/2	1/2	Spanner	4/4	1	2	0																
180	176	8849/12	8849/12	0.0	13/24	13/24	Spanner	4/4	1	2	0												31				
180	176	8849/12	8849/12	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24		1/16	2/3	2510								31				
180	176	8851/12	8851/12	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24		1/16	2/3	2511								31				
180	176	8855/12	8855/12	0.16666666666666666	2/3	2/3	Chord	4/4	1	2	1/24		1/16	2/3	2512								31				
180	176	8857/12	8857/12	0.16666666666666666	17/24	17/24	Chord	4/4	1	2	1/24		1/16	2/3	2513								31				
180	176	2953/4	2953/4	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24		1/16	2/3	2514								31				
180	176	8861/12	8861/12	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24		1/16	2/3	2515								31				
180	176	8863/12	8863/12	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24		1/16	2/3	2516								31				
180	176	2955/4	2955/4	0.16666666666666666	7/8	7/8	Chord	4/4	1	2	1/24		1/16	2/3	2517								31				
180	176	8867/12	8867/12	0.16666666666666666	11/12	11/12	Chord	4/4	1	2	1/24		1/16	2/3	2518								31				
180	176	8869/12	8869/12	0.16666666666666666	23/24	23/24	Chord	4/4	1	2	1/24		1/16	2/3	2519								31				
180	176	8825/12	8825/12	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	2520												
180	176	8827/12	8827/12	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	2521												
180	176	2943/4	2943/4	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	2522												
180	176	8831/12	8831/12	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	2523												
180	176	8833/12	8833/12	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	2524												
180	176	8837/12	8837/12	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	2525												
180	176	8839/12	8839/12	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	2526												
180	176	2947/4	2947/4	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	2527												
180	176	8843/12	8843/12	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	2528												
180	176	8845/12	8845/12	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	2529												
180	176	8849/12	8849/12	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	2530												
180	176	8851/12	8851/12	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	2531												
180	176	2951/4	2951/4	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	2532												
180	176	8855/12	8855/12	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	2533												
180	176	8857/12	8857/12	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	2534												
180	176	8861/12	8861/12	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	2535												
180	176	8863/12	8863/12	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	2536												
180	176	2955/4	2955/4	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	2537												
180	176	8867/12	8867/12	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	2538												
