mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	TextLine	TextLine_poco rall.	TextLine_rall.	diminuendo_line	decrescendo_hairpin	crescendo_hairpin	crescendo_line	Ottava:8va
39	39	913/4	913/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	1530												20
39	39	457/2	457/2	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	1531												20
39	39	915/4	915/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	1532												20
39	39	229	229	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	1533												20
39	39	917/4	917/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	1534												20
39	39	459/2	459/2	0.25	3/8	3/8	Chord	12/8	1	1	1/16	1/16	1	1535												20
39	39	919/4	919/4	0.25	7/16	7/16	Chord	12/8	1	1	1/16	1/16	1	1536												20
39	39	230	230	0.25	1/2	1/2	Chord	12/8	1	1	1/16	1/16	1	1537												20
39	39	921/4	921/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	1538												20
39	39	461/2	461/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	1539												20
39	39	923/4	923/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	1540												20
39	39	231	231	0.25	3/4	3/4	Chord	12/8	1	1	1/16	1/16	1	1541												20
39	39	925/4	925/4	0.25	13/16	13/16	Chord	12/8	1	1	1/16	1/16	1	1542												20
39	39	463/2	463/2	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	1543												20
39	39	927/4	927/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	1544												20
39	39	232	232	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	1545												20
39	39	929/4	929/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	1546												20
39	39	465/2	465/2	0.25	9/8	9/8	Chord	12/8	1	1	1/16	1/16	1	1547												20
39	39	931/4	931/4	0.25	19/16	19/16	Chord	12/8	1	1	1/16	1/16	1	1548												20
39	39	233	233	0.25	5/4	5/4	Chord	12/8	1	1	1/16	1/16	1	1549												20
39	39	933/4	933/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	1550												20
39	39	467/2	467/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	1551												20
39	39	935/4	935/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	1552												20
39	39	228	228	0.5	0	0	Chord	12/8	1	2	1/8	1/8	1	1553												20
39	39	457/2	457/2	0.5	1/8	1/8	Chord	12/8	1	2	1/8	1/8	1	1554												20
39	39	229	229	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	1555												20
39	39	459/2	459/2	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	1556												20
39	39	230	230	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	1557												20
39	39	461/2	461/2	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	1558												20
39	39	231	231	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	1559												20
39	39	463/2	463/2	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	1560												20
39	39	232	232	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	1561												20
39	39	465/2	465/2	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	1562												20
39	39	233	233	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	1563												20
39	39	467/2	467/2	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	1564												20
39	39	228	228	0.0	0	0	Spanner	12/8	2	1	0															21
39	39	228	228	0.25	0	0	Chord	12/8	2	1	1/16	1/16	1	1565												21
39	39	913/4	913/4	0.25	1/16	1/16	Chord	12/8	2	1	1/16	1/16	1	1566												21
39	39	457/2	457/2	0.25	1/8	1/8	Chord	12/8	2	1	1/16	1/16	1	1567												21
39	39	915/4	915/4	0.25	3/16	3/16	Chord	12/8	2	1	1/16	1/16	1	1568												21
39	39	229	229	0.25	1/4	1/4	Chord	12/8	2	1	1/16	1/16	1	1569												21
39	39	917/4	917/4	0.25	5/16	5/16	Chord	12/8	2	1	1/16	1/16	1	1570												21
39	39	459/2	459/2	0.25	3/8	3/8	Chord	12/8	2	1	1/16	1/16	1	1571												21
39	39	919/4	919/4	0.25	7/16	7/16	Chord	12/8	2	1	1/16	1/16	1	1572												21
39	39	230	230	0.25	1/2	1/2	Chord	12/8	2	1	1/16	1/16	1	1573												21
39	39	921/4	921/4	0.25	9/16	9/16	Chord	12/8	2	1	1/16	1/16	1	1574												21
39	39	461/2	461/2	0.25	5/8	5/8	Chord	12/8	2	1	1/16	1/16	1	1575												21
39	39	923/4	923/4	0.25	11/16	11/16	Chord	12/8	2	1	1/16	1/16	1	1576												21
39	39	231	231	0.25	3/4	3/4	Chord	12/8	2	1	1/16	1/16	1	1577												21
39	39	925/4	925/4	0.25	13/16	13/16	Chord	12/8	2	1	1/16	1/16	1	1578												21
39	39	463/2	463/2	0.25	7/8	7/8	Chord	12/8	2	1	1/16	1/16	1	1579												21
39	39	927/4	927/4	0.25	15/16	15/16	Chord	12/8	2	1	1/16	1/16	1	1580												21
39	39	232	232	0.25	1	1	Chord	12/8	2	1	1/16	1/16	1	1581												21
39	39	929/4	929/4	0.25	17/16	17/16	Chord	12/8	2	1	1/16	1/16	1	1582												21
39	39	465/2	465/2	0.25	9/8	9/8	Chord	12/8	2	1	1/16	1/16	1	1583												21
39	39	931/4	931/4	0.25	19/16	19/16	Chord	12/8	2	1	1/16	1/16	1	1584												21
39	39	233	233	0.25	5/4	5/4	Chord	12/8	2	1	1/16	1/16	1	1585												21
39	39	933/4	933/4	0.25	21/16	21/16	Chord	12/8	2	1	1/16	1/16	1	1586												21
39	39	467/2	467/2	0.25	11/8	11/8	Chord	12/8	2	1	1/16	1/16	1	1587												21
39	39	935/4	935/4	0.25	23/16	23/16	Chord	12/8	2	1	1/16	1/16	1	1588												21
40	40	234	234	0.0	0	0	Dynamic	12/8	1	1	0				other-dynamics											20
40	40	234	234	0.25	0	0	Chord	12/8	1	1	1/16	1/16	1	1589												20
40	40	937/4	937/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	1590												20
40	40	469/2	469/2	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	1591												20
40	40	939/4	939/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	1592												20
40	40	235	235	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	1593												20
40	40	941/4	941/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	1594												20
40	40	471/2	471/2	0.25	3/8	3/8	Chord	12/8	1	1	1/16	1/16	1	1595												20
40	40	943/4	943/4	0.25	7/16	7/16	Chord	12/8	1	1	1/16	1/16	1	1596												20
40	40	236	236	0.25	1/2	1/2	Chord	12/8	1	1	1/16	1/16	1	1597												20
40	40	945/4	945/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	1598												20
40	40	473/2	473/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	1599												20
40	40	947/4	947/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	1600												20
40	40	237	237	0.25	3/4	3/4	Chord	12/8	1	1	1/16	1/16	1	1601												20
40	40	949/4	949/4	0.25	13/16	13/16	Chord	12/8	1	1	1/16	1/16	1	1602												20
40	40	475/2	475/2	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	1603												20
40	40	951/4	951/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	1604												20
40	40	238	238	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	1605												20
40	40	953/4	953/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	1606												20
40	40	477/2	477/2	0.25	9/8	9/8	Chord	12/8	1	1	1/16	1/16	1	1607												20
40	40	955/4	955/4	0.25	19/16	19/16	Chord	12/8	1	1	1/16	1/16	1	1608												20
40	40	239	239	0.25	5/4	5/4	Chord	12/8	1	1	1/16	1/16	1	1609												20
40	40	957/4	957/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	1610												20
40	40	479/2	479/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	1611												20
40	40	959/4	959/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	1612												20
40	40	234	234	0.5	0	0	Chord	12/8	1	2	1/8	1/8	1	1613												20
40	40	234	234	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	1614		articStaccatissimoAbove										21
40	40	469/2	469/2	0.25	1/8	1/8	Chord	12/8	2	1	1/16	1/16	1	1615												21
40	40	939/4	939/4	0.25	3/16	3/16	Chord	12/8	2	1	1/16	1/16	1	1616												21
40	40	235	235	0.25	1/4	1/4	Chord	12/8	2	1	1/16	1/16	1	1617												21
40	40	941/4	941/4	0.25	5/16	5/16	Chord	12/8	2	1	1/16	1/16	1	1618												21
40	40	471/2	471/2	0.25	3/8	3/8	Chord	12/8	2	1	1/16	1/16	1	1619												21
40	40	943/4	943/4	0.25	7/16	7/16	Chord	12/8	2	1	1/16	1/16	1	1620												21
40	40	236	236	0.25	1/2	1/2	Chord	12/8	2	1	1/16	1/16	1	1621												21
40	40	945/4	945/4	0.25	9/16	9/16	Chord	12/8	2	1	1/16	1/16	1	1622												21
40	40	473/2	473/2	0.25	5/8	5/8	Chord	12/8	2	1	1/16	1/16	1	1623												21
40	40	947/4	947/4	0.25	11/16	11/16	Chord	12/8	2	1	1/16	1/16	1	1624												21
40	40	237	237	0.25	3/4	3/4	Chord	12/8	2	1	1/16	1/16	1	1625												21
40	40	949/4	949/4	0.25	13/16	13/16	Chord	12/8	2	1	1/16	1/16	1	1626												21
40	40	475/2	475/2	0.25	7/8	7/8	Chord	12/8	2	1	1/16	1/16	1	1627												21
40	40	951/4	951/4	0.25	15/16	15/16	Chord	12/8	2	1	1/16	1/16	1	1628												21
40	40	238	238	0.25	1	1	Chord	12/8	2	1	1/16	1/16	1	1629												21
40	40	953/4	953/4	0.25	17/16	17/16	Chord	12/8	2	1	1/16	1/16	1	1630												21
40	40	477/2	477/2	0.25	9/8	9/8	Chord	12/8	2	1	1/16	1/16	1	1631												21
40	40	955/4	955/4	0.25	19/16	19/16	Chord	12/8	2	1	1/16	1/16	1	1632												21
40	40	239	239	0.25	5/4	5/4	Chord	12/8	2	1	1/16	1/16	1	1633												21
40	40	957/4	957/4	0.25	21/16	21/16	Chord	12/8	2	1	1/16	1/16	1	1634												21
40	40	479/2	479/2	0.25	11/8	11/8	Chord	12/8	2	1	1/16	1/16	1	1635												21
40	40	959/4	959/4	0.25	23/16	23/16	Chord	12/8	2	1	1/16	1/16	1	1636												21
41	41	240	240	0.0	0	0	Spanner	12/8	1	1	0															
41	41	241	241	0.0	1/4	1/4	Dynamic	12/8	1	1	0				mf											
41	41	241	241	0.0	1/4	1/4	StaffText	12/8	1	1	0						brillante									
41	41	241	241	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	1637												
41	41	483/2	483/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	1638												
41	41	969/4	969/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	1639												
41	41	485/2	485/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	1640												
41	41	971/4	971/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	1641												
41	41	243	243	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	1642												
41	41	975/4	975/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	1643												
41	41	244	244	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	1644												
41	41	977/4	977/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	1645												
41	41	489/2	489/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	1646												
41	41	981/4	981/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	1647												
41	41	491/2	491/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	1648												
41	41	983/4	983/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	1649												
41	41	241	241	0.25	1/4	1/4	Chord	12/8	1	2	1/16	1/16	1	1650												
41	41	965/4	965/4	0.25	5/16	5/16	Chord	12/8	1	2	1/16	1/16	1	1651												
41	41	483/2	483/2	0.25	3/8	3/8	Chord	12/8	1	2	1/16	1/16	1	1652				90								
41	41	967/4	967/4	0.25	7/16	7/16	Chord	12/8	1	2	1/16	1/16	1	1653												
41	41	242	242	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	1654		articStaccatissimoBelow										
41	41	243	243	0.25	3/4	3/4	Chord	12/8	1	2	1/16	1/16	1	1655				91								
41	41	973/4	973/4	0.25	13/16	13/16	Chord	12/8	1	2	1/16	1/16	1	1656												
41	41	487/2	487/2	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	1657		articStaccatissimoBelow										
41	41	489/2	489/2	0.25	9/8	9/8	Chord	12/8	1	2	1/16	1/16	1	1658				92								
41	41	979/4	979/4	0.25	19/16	19/16	Chord	12/8	1	2	1/16	1/16	1	1659												
41	41	245	245	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	1660		articStaccatissimoBelow										
41	41	240	240	0.0	0	0	Spanner	12/8	2	1	0															
41	41	483/2	483/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	1661												
41	41	243	243	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	1662												
41	41	489/2	489/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	1663												
42	42	246	246	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	1664												
42	42	987/4	987/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	1665												
42	42	247	247	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	1666												
42	42	989/4	989/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	1667												
42	42	495/2	495/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	1668												
42	42	993/4	993/4	0.0	9/16	9/16	Spanner	12/8	1	1	0													5		
42	42	993/4	993/4	0.0	9/16	9/16	Spanner	12/8	1	1	0													5		22
42	42	993/4	993/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	1669										5		22
42	42	497/2	497/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	1670										5		22
42	42	995/4	995/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	1671										5		22
42	42	249	249	0.0	3/4	3/4	Spanner	12/8	1	1	0													5		
42	42	249	249	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	1672										5		
42	42	999/4	999/4	0.0	15/16	15/16	Spanner	12/8	1	1	0													5		23
42	42	999/4	999/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	1673										5		23
42	42	250	250	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	1674										5		23
42	42	1001/4	1001/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	1675										5		23
42	42	501/2	501/2	0.0	9/8	9/8	Spanner	12/8	1	1	0													5		
42	42	501/2	501/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	1676										5		
42	42	1005/4	1005/4	0.0	21/16	21/16	Spanner	12/8	1	1	0													5		24
42	42	1005/4	1005/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	1677										5		24
42	42	503/2	503/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	1678										5		24
42	42	1007/4	1007/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	1679										5		24
42	42	246	246	0.25	0	0	Chord	12/8	1	2	1/16	1/16	1	1680										5		24
42	42	985/4	985/4	0.25	1/16	1/16	Chord	12/8	1	2	1/16	1/16	1	1681										5		24
42	42	493/2	493/2	0.5	1/8	1/8	Chord	12/8	1	2	1/8	1/8	1	1682		articStaccatissimoBelow								5		24
42	42	495/2	495/2	0.25	3/8	3/8	Chord	12/8	1	2	1/16	1/16	1	1683										5		24
42	42	991/4	991/4	0.25	7/16	7/16	Chord	12/8	1	2	1/16	1/16	1	1684										5		24
42	42	248	248	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	1685		articStaccatissimoBelow								5		24
42	42	249	249	0.25	3/4	3/4	Chord	12/8	1	2	1/16	1/16	1	1686										5		24
42	42	997/4	997/4	0.25	13/16	13/16	Chord	12/8	1	2	1/16	1/16	1	1687										5		24
42	42	499/2	499/2	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	1688		articStaccatissimoBelow								5		24
42	42	501/2	501/2	0.25	9/8	9/8	Chord	12/8	1	2	1/16	1/16	1	1689										5		24
42	42	1003/4	1003/4	0.25	19/16	19/16	Chord	12/8	1	2	1/16	1/16	1	1690										5		24
42	42	251	251	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	1691		articStaccatissimoBelow								5		24
42	42	246	246	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	1692												
42	42	495/2	495/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	1693												
42	42	249	249	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	1694												
42	42	501/2	501/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	1695												
43	43	252	252	0.0	0	0	Spanner	12/8	1	1	0															
43	43	252	252	0.0	0	0	Spanner	12/8	1	1	0															
43	43	252	252	0.0	0	0	Spanner	12/8	1	1	0													6		
43	43	252	252	1.0	0	0	Chord	12/8	1	1	1/4	1/4	1	1696		articAccentAbove								6		
43	43	507/2	507/2	0.0	3/8	3/8	Dynamic	12/8	1	1	0				f											
43	43	507/2	507/2	0.0	3/8	3/8	Spanner	12/8	1	1	0															
43	43	507/2	507/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	1697		articTenutoAbove										
43	43	1017/4	1017/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	1698												
43	43	509/2	509/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	1699												
43	43	1019/4	1019/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	1700												
43	43	255	255	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	1701		articTenutoAbove										
43	43	1023/4	1023/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	1702												
43	43	256	256	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	1703												
43	43	1025/4	1025/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	1704												
43	43	513/2	513/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	1705		articTenutoAbove										
43	43	1029/4	1029/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	1706												
43	43	515/2	515/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	1707												
43	43	1031/4	1031/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	1708												
43	43	252	252	0.25	0	0	Chord	12/8	1	2	1/16	1/16	1	1709												
43	43	1009/4	1009/4	0.25	1/16	1/16	Chord	12/8	1	2	1/16	1/16	1	1710												
43	43	505/2	505/2	0.25	1/8	1/8	Chord	12/8	1	2	1/16	1/16	1	1711												
43	43	1011/4	1011/4	0.25	3/16	3/16	Chord	12/8	1	2	1/16	1/16	1	1712												
43	43	253	253	0.25	1/4	1/4	Chord	12/8	1	2	1/16	1/16	1	1713												
43	43	1013/4	1013/4	0.25	5/16	5/16	Chord	12/8	1	2	1/16	1/16	1	1714												
43	43	507/2	507/2	0.25	3/8	3/8	Chord	12/8	1	2	1/16	1/16	1	1715												
43	43	1015/4	1015/4	0.25	7/16	7/16	Chord	12/8	1	2	1/16	1/16	1	1716												
43	43	254	254	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	1717		articStaccatissimoAbove										
43	43	255	255	0.25	3/4	3/4	Chord	12/8	1	2	1/16	1/16	1	1718												
43	43	1021/4	1021/4	0.25	13/16	13/16	Chord	12/8	1	2	1/16	1/16	1	1719												
43	43	511/2	511/2	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	1720		articStaccatissimoAbove										
43	43	513/2	513/2	0.25	9/8	9/8	Chord	12/8	1	2	1/16	1/16	1	1721												
43	43	1027/4	1027/4	0.25	19/16	19/16	Chord	12/8	1	2	1/16	1/16	1	1722												
43	43	257	257	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	1723		articStaccatissimoAbove										
43	43	252	252	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	1724		articStaccatoAbove										
43	43	505/2	505/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	1725		articStaccatoAbove										
43	43	253	253	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	1726		articStaccatoAbove										
43	43	507/2	507/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	1727												
43	43	255	255	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	1728												
43	43	513/2	513/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	1729												
44	44	258	258	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	1730		articTenutoAbove										
44	44	1035/4	1035/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	1731												
44	44	259	259	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	1732												
44	44	1037/4	1037/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	1733												
44	44	519/2	519/2	0.25	3/8	3/8	Chord	12/8	1	1	1/16	1/16	1	1734		articAccentAbove										
44	44	1039/4	1039/4	0.25	7/16	7/16	Chord	12/8	1	1	1/16	1/16	1	1735												
44	44	1041/4	1041/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	1736												
44	44	521/2	521/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	1737												
44	44	1043/4	1043/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	1738												
44	44	261	261	0.25	3/4	3/4	Chord	12/8	1	1	1/16	1/16	1	1739		articAccentAbove										
44	44	1045/4	1045/4	0.25	13/16	13/16	Chord	12/8	1	1	1/16	1/16	1	1740												
44	44	1047/4	1047/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	1741												
44	44	262	262	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	1742												
44	44	1049/4	1049/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	1743												
44	44	525/2	525/2	0.25	9/8	9/8	Chord	12/8	1	1	1/16	1/16	1	1744		articAccentAbove										
44	44	1051/4	1051/4	0.25	19/16	19/16	Chord	12/8	1	1	1/16	1/16	1	1745												
44	44	1053/4	1053/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	1746												
44	44	527/2	527/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	1747												
44	44	1055/4	1055/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	1748												
44	44	258	258	0.25	0	0	Chord	12/8	1	2	1/16	1/16	1	1749												
44	44	1033/4	1033/4	0.25	1/16	1/16	Chord	12/8	1	2	1/16	1/16	1	1750												
44	44	517/2	517/2	0.5	1/8	1/8	Chord	12/8	1	2	1/8	1/8	1	1751		articStaccatissimoBelow										
44	44	519/2	519/2	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	1752												
44	44	260	260	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	1753		articStaccatissimoBelow										
44	44	261	261	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	1754												
44	44	523/2	523/2	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	1755		articStaccatissimoBelow										
44	44	525/2	525/2	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	1756												
44	44	263	263	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	1757		articStaccatissimoBelow										
44	44	519/2	519/2	0.5	3/8	3/8	Chord	12/8	1	3	1/8	1/8	1	1758												
44	44	261	261	0.5	3/4	3/4	Chord	12/8	1	3	1/8	1/8	1	1759												
44	44	525/2	525/2	0.5	9/8	9/8	Chord	12/8	1	3	1/8	1/8	1	1760												
44	44	258	258	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	1761												
45	45	264	264	0.25	0	0	Chord	12/8	1	1	1/16	1/16	1	1762		articAccentAbove										
45	45	1057/4	1057/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	1763												
45	45	1059/4	1059/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	1764												
45	45	265	265	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	1765												
45	45	1061/4	1061/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	1766												
45	45	531/2	531/2	0.0	3/8	3/8	StaffText	12/8	1	1	0						più rinforz.									
45	45	531/2	531/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	1767												
45	45	1065/4	1065/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	1768												
45	45	533/2	533/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	1769												
45	45	1067/4	1067/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	1770												
45	45	267	267	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	1771												
45	45	1071/4	1071/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	1772												
45	45	268	268	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	1773												
45	45	1073/4	1073/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	1774												
45	45	537/2	537/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	1775												
45	45	1077/4	1077/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	1776												
45	45	539/2	539/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	1777												
45	45	1079/4	1079/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	1778												
45	45	264	264	0.5	0	0	Chord	12/8	1	2	1/8	1/8	1	1779												
45	45	529/2	529/2	0.5	1/8	1/8	Chord	12/8	1	2	1/8	1/8	1	1780												
45	45	531/2	531/2	0.25	3/8	3/8	Chord	12/8	1	2	1/16	1/16	1	1781		articAccentBelow										
45	45	1063/4	1063/4	0.25	7/16	7/16	Chord	12/8	1	2	1/16	1/16	1	1782												
45	45	266	266	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	1783												
45	45	267	267	0.25	3/4	3/4	Chord	12/8	1	2	1/16	1/16	1	1784		articAccentBelow										
45	45	1069/4	1069/4	0.25	13/16	13/16	Chord	12/8	1	2	1/16	1/16	1	1785												
45	45	535/2	535/2	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	1786												
45	45	537/2	537/2	0.25	9/8	9/8	Chord	12/8	1	2	1/16	1/16	1	1787		articAccentBelow										
45	45	1075/4	1075/4	0.25	19/16	19/16	Chord	12/8	1	2	1/16	1/16	1	1788												
