mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	pedal
47	47	187	187	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	651		articStaccatoAbove							58				
47	47	562/3	562/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	652		articStaccatoAbove											
47	47	184	184	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
47	47	184	184	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	653													
47	47	186	186	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
47	47	186	186	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	654													
47	47	186	186	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16	1/16	1	655													
47	47	186	186	1.5	1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	656													
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	657													
47	47	184	184	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	658													
47	47	186	186	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	659													
48	48	565/3	565/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	660		articStaccatoBelow							59				
48	48	566/3	566/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	661		articStaccatoBelow											
48	48	568/3	568/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	662		articStaccatoAbove							60				
48	48	569/3	569/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	663		articStaccatoAbove							60				
48	48	190	190	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	664		articStaccatoAbove							60				
48	48	571/3	571/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	665		articStaccatoAbove											
48	48	188	188	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
48	48	188	188	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>perdendo"										
48	48	188	188	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	666													
48	48	189	189	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	667													
48	48	190	190	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	668													
48	48	571/3	571/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	669													
48	48	572/3	572/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	670													
48	48	191	191	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	671													
48	48	574/3	574/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	672													
48	48	575/3	575/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	673													
48	48	188	188	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	674													
49	49	192	192	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>poco a poco accelerando"										
49	49	192	192	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	675									61				
49	49	193	193	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	676													
49	49	775/4	775/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	677													
49	49	194	194	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	678		articAccentAbove											
49	49	195	195	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	679													
49	49	586/3	586/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	680													
49	49	587/3	587/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	681													
49	49	577/3	577/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	682													
49	49	578/3	578/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	683													
49	49	193	193	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	684													
49	49	580/3	580/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	685													
49	49	581/3	581/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	686													
49	49	583/3	583/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	687													
49	49	584/3	584/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	688													
49	49	195	195	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	689													
49	49	586/3	586/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	690													
49	49	587/3	587/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	691													
49	49	192	192	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
49	49	192	192	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>agitato e crescendo"										
49	49	577/3	577/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	692													
49	49	578/3	578/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	693													
49	49	193	193	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	694													
49	49	580/3	580/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	695													
49	49	581/3	581/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	696													
49	49	194	194	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
49	49	583/3	583/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	697													
49	49	584/3	584/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	698													
49	49	195	195	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	699													
49	49	586/3	586/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	700													
49	49	587/3	587/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	701													
50	50	196	196	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	702		articAccentAbove							62				
50	50	197	197	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	703													
50	50	791/4	791/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	704													
50	50	198	198	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	705		articAccentAbove							63				
50	50	199	199	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	706									63				
50	50	598/3	598/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	707									63				
50	50	599/3	599/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	708													
50	50	589/3	589/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	709													
50	50	590/3	590/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	710													
50	50	197	197	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	711													
50	50	592/3	592/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	712													
50	50	593/3	593/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	713													
50	50	595/3	595/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	714													
50	50	596/3	596/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	715													
50	50	199	199	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	716													
50	50	598/3	598/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	717													
50	50	599/3	599/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	718													
50	50	196	196	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
50	50	589/3	589/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	719													
50	50	590/3	590/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	720													
50	50	197	197	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	721													
50	50	592/3	592/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	722													
50	50	593/3	593/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	723													
50	50	198	198	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
50	50	595/3	595/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	724													
50	50	596/3	596/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	725													
50	50	199	199	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	726													
50	50	598/3	598/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	727													
50	50	599/3	599/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	728													
51	51	200	200	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	729													
51	51	201	201	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	730													
51	51	202	202	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	731									64				
51	51	203	203	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	732									64				
51	51	610/3	610/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	733									64				
51	51	611/3	611/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	734													
51	51	601/3	601/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	735													
51	51	602/3	602/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	736													
51	51	201	201	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	737													
51	51	604/3	604/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	738													
51	51	605/3	605/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	739													
51	51	202	202	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	740													
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	741													
51	51	203	203	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	742													
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	743													
51	51	200	200	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
51	51	601/3	601/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	744													
51	51	602/3	602/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	745													
51	51	201	201	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	746													
51	51	604/3	604/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	747													
51	51	605/3	605/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	748													
51	51	202	202	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
51	51	607/3	607/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	749													
51	51	608/3	608/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	750													
51	51	203	203	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	751													
51	51	610/3	610/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	752													
51	51	611/3	611/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	753													
52	52	613/3	613/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	754									65				
52	52	614/3	614/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	755													
52	52	616/3	616/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	756									66				
52	52	617/3	617/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	757													
52	52	619/3	619/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	758									67				
52	52	620/3	620/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	759													
52	52	622/3	622/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	760									68				
52	52	623/3	623/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	761													
52	52	204	204	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>sempre piu appassionato"										
52	52	204	204	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
52	52	204	204	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	762													
52	52	205	205	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	763													
52	52	206	206	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
52	52	206	206	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	764													
52	52	207	207	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	765													
52	52	204	204	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	766													
52	52	617/3	617/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	2	1/12		1/8	2/3	767													
52	52	206	206	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	768													
53	53	625/3	625/3	0.0	1/12	1/12	Spanner	4/4	1	1	0															3		
53	53	625/3	625/3	0.0	1/12	1/12	Spanner	4/4	1	1	0															3	2	
53	53	625/3	625/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	769									69		3	2	
53	53	626/3	626/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	770											3	2	
53	53	628/3	628/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	771									70		3	2	
53	53	629/3	629/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	772											3	2	
53	53	210	210	0.0	1/2	1/2	Spanner	4/4	1	1	0																2	
53	53	631/3	631/3	0.0	7/12	7/12	Spanner	4/4	1	1	0														3		2	
53	53	631/3	631/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	773									71	3		2	
53	53	632/3	632/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	774										3		2	
53	53	211	211	0.0	3/4	3/4	Spanner	4/4	1	1	0														3			
53	53	634/3	634/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	775									72	3			
53	53	635/3	635/3	0.0	11/12	11/12	Spanner	4/4	1	1	0																	
53	53	635/3	635/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	776													
53	53	208	208	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
53	53	208	208	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	777													
53	53	209	209	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	778													
53	53	210	210	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
53	53	210	210	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	779													
53	53	211	211	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	780													
53	53	208	208	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	781													
53	53	629/3	629/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	2	1/12		1/8	2/3	782													
53	53	210	210	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	783													
54	54	637/3	637/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	784									73				
54	54	638/3	638/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	785													
54	54	640/3	640/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	786									74				
54	54	641/3	641/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	787													
54	54	643/3	643/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	788									75				
54	54	644/3	644/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	789													
54	54	646/3	646/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	790									76				
54	54	647/3	647/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	791													
54	54	212	212	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
54	54	212	212	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	792													
54	54	213	213	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	793													
54	54	214	214	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
54	54	214	214	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	794													
54	54	215	215	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	795													
54	54	212	212	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	796													
54	54	641/3	641/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	2	1/12		1/8	2/3	797													
54	54	214	214	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	798													
55	55	216	216	0.0	0	0	Spanner	4/4	1	1	0																3	
55	55	649/3	649/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	799									77			3	
55	55	650/3	650/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	800												3	
55	55	652/3	652/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	801									78			3	
55	55	653/3	653/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	802												3	
55	55	655/3	655/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	803									79			3	
55	55	656/3	656/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	804												3	
55	55	219	219	0.0	3/4	3/4	Spanner	4/4	1	1	0																	
55	55	658/3	658/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	805									80				
55	55	659/3	659/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	806													
55	55	216	216	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
55	55	216	216	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	807													
55	55	217	217	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	808													
55	55	218	218	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
55	55	218	218	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	809													
55	55	219	219	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	810													
55	55	216	216	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	811													
55	55	653/3	653/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	2	1/12		1/8	2/3	812													
55	55	218	218	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	813													
56	56	661/3	661/3	0.0	1/12	1/12	StaffText	4/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>stringendo molto"										
56	56	661/3	661/3	0.0	1/12	1/12	Spanner	4/4	1	1	0																4	
56	56	661/3	661/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	814									81			4	
56	56	662/3	662/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	815												4	
56	56	664/3	664/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	816									82			4	
56	56	665/3	665/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	817												4	
56	56	667/3	667/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	818									83			4	
56	56	668/3	668/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	819												4	
56	56	223	223	0.0	3/4	3/4	Spanner	4/4	1	1	0																	
56	56	670/3	670/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	820									84				
56	56	671/3	671/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	821													
56	56	220	220	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
56	56	220	220	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>ccrescendo molto"										
56	56	220	220	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	822													
56	56	221	221	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	823													
56	56	222	222	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
56	56	222	222	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	824													
56	56	223	223	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	825													
56	56	220	220	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	826													
56	56	665/3	665/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	2	1/12		1/8	2/3	827													
56	56	222	222	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	828													
57	57	224	224	0.0	0	0	Spanner	4/4	1	1	0															4		
57	57	673/3	673/3	0.0	1/12	1/12	Spanner	4/4	1	1	0															4	5	
57	57	673/3	673/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	829									85		4	5	
57	57	674/3	674/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	830											4	5	
57	57	676/3	676/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	831									86		4	5	
57	57	677/3	677/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	832											4	5	
57	57	679/3	679/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	833									87		4	5	
57	57	680/3	680/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	834											4	5	
57	57	682/3	682/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	835									88		4	5	
57	57	683/3	683/3	0.0	11/12	11/12	Spanner	4/4	1	1	0																5	
57	57	683/3	683/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	836												5	
57	57	224	224	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
57	57	224	224	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	837													
57	57	225	225	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	838													
57	57	226	226	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	839													
57	57	227	227	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	840													
57	57	224	224	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	841													
57	57	226	226	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	842													
57	57	227	227	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	843													
58	58	457/2	457/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0					ff											5	
58	58	457/2	457/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	844		articAccentAbove										5	
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	845												5	
58	58	230	230	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	846												5	
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	847		articStaccatoAbove							89			5	
58	58	231	231	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	848		articStaccatoAbove							89			5	
58	58	463/2	463/2	0.0	7/8	7/8	Spanner	4/4	1	1	0													89				
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	849		articStaccatoAbove							89				
58	58	228	228	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
58	58	228	228	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	850													
58	58	457/2	457/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	851		articMarcatoAbove											
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	852													
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	853		articStaccatoBelow											
58	58	231	231	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	854		articStaccatoBelow											
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	855		articStaccatoBelow											
58	58	457/2	457/2	1.0	1/8	1/8	Chord	4/4	2	2	1/4		1/4	1	856													
59	59	232	232	0.0	0	0	StaffText	4/4	1	1	0							rit.						89				
59	59	232	232	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	857		articStaccatoAbove							89				
59	59	465/2	465/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	858		articStaccatoAbove							89				
59	59	233	233	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	859		articStaccatoAbove							89				
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	860		articStaccatoAbove							89				
59	59	234	234	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	861		articStaccatoBelow							89				
59	59	469/2	469/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	862		articStaccatoBelow							89				
59	59	235	235	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	863		articStaccatoBelow							89				
