mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
193	192	3/8	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
194	193	0	i64	g	i		i64	i		64				m	1	1	1, 0, -3		0.0	1.0
194	193	3/8	i2	g	i		i2	i		2				mm7	1	1	-2, 0, -3, 1		0.0	-2.0
195	194	0	i64	g	i		i64	i		64				m	1	1	1, 0, -3		0.0	1.0
195	194	3/8	i64(+6)	g	i		i64(+6)	i		64	+6			m	1	1	1, 0, -3	-4	0.0	1.0
196	195	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
196	195	3/8	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
197	196	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
200	199	21/32	VI.V	g	VI		V	V						M	1	0	1, 5, 2		1.0	1.0
201	200	0	I[I	g	VI	I	I	I						M	1	0	0, 4, 1		0.0	0.0
203	202	0	V7	g	VI	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
206	205	0	V7/IV]	g	VI	I	V7/IV	V		7		IV		Mm7	1	0	0, 4, 1, -2		0.0	0.0
206	205	1/8	V2/IV	g	VI		V2/IV	V		2		IV		Mm7	1	0	-2, 0, 4, 1		0.0	-2.0
206	205	1/4	IV6	g	VI		IV6	IV		6				M	1	0	3, 0, -1		-1.0	3.0
206	205	3/8	viio2	g	VI		viio2	vii	o	2				o7	1	0	-4, 5, 2, -1		5.0	-4.0
207	206	0	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
207	206	1/8	V7(4)	g	VI		V7(4)	V		7	4			Mm7	1	0	1, 0, 2, -1		1.0	1.0
207	206	3/8	V7(6)	g	VI		V7(6)	V		7	6			Mm7	1	0	1, 5, 4, -1		1.0	1.0
207	206	7/12	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
208	207	0	I[I\\	g	VI	I	I	I					\\	M	1	0	0, 4, 1		0.0	0.0
209	208	0	I	g	VI	I	I	I						M	1	0	0, 4, 1		0.0	0.0
212	211	0	V7	g	VI	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
215	214	0	I]	g	VI	I	I	I						M	1	0	0, 4, 1		0.0	0.0
216	215	0	ii6	g	VI		ii6	ii		6				m	1	0	-1, 3, 2		2.0	-1.0
217	216	0	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
218	217	0	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
218	217	1/2	V(6)	g	VI		V(6)	V			6			M	1	0	1, 5, 4		1.0	1.0
218	217	13/16	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
219	218	0	I\\	g	VI		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
220	219	0	I	g	VI		I	I						M	1	0	0, 4, 1		0.0	0.0
221	220	0	V7/IV	g	VI		V7/IV	V		7		IV		Mm7	1	0	0, 4, 1, -2		0.0	0.0
223	222	0	IV(6)	g	VI		IV(6)	IV			6			M	1	0	-1, 3, 2		-1.0	-1.0
223	222	1/4	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
225	224	0	V7/IV	g	VI		V7/IV	V		7		IV		Mm7	1	0	0, 4, 1, -2		0.0	0.0
227	226	0	IV(+6)	g	VI		IV(+6)	IV			+6			M	1	0	-1, 3, 0	2	-1.0	-1.0
227	226	1/4	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
229	228	0	V7/ii	g	VI		V7/ii	V		7		ii		Mm7	1	0	3, 7, 4, 1		3.0	3.0
230	229	0	V7(9)/ii	g	VI		V7(9)/ii	V		7	9	ii		Mm7	1	0	3, 7, 4, 1	-2	3.0	3.0
230	229	1/4	V7(6)/ii	g	VI		V7(6)/ii	V		7	6	ii		Mm7	1	0	3, 7, -1, 1		3.0	3.0
231	230	0	ii[#viio65/ii	g	VI	ii	#viio65/ii	#vii	o	65		ii		o7	1	0	4, 1, -2, 7		7.0	4.0
232	231	0	ii]	g	VI	ii	ii	ii						m	1	0	2, -1, 3		2.0	2.0
233	232	0	iio6	g	VI		iio6	ii	o	6				o	1	0	-1, -4, 2		2.0	-1.0
233	232	1/4	iio6(9+4)	g	VI		iio6(9+4)	ii	o	6	9+4			o	1	0	-1, -4, 2	4, 1	2.0	-1.0
233	232	7/16	iio6	g	VI		iio6	ii	o	6				o	1	0	-1, -4, 2		2.0	-1.0
234	233	0	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
234	233	1/4	V(+6#5+4)	g	VI		V(+6#5+4)	V			+6#5+4			M	1	0	1, 5, 9	4, 0	1.0	1.0
234	233	7/16	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
235	234	0	V(6)	g	VI		V(6)	V			6			M	1	0	1, 5, 4		1.0	1.0
235	234	3/16	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
235	234	1/4	V7(9)	g	VI		V7(9)	V		7	9			Mm7	1	0	1, 5, 2, -1	3	1.0	1.0
235	234	7/16	V(6)	g	VI		V(6)	V			6			M	1	0	1, 5, 4		1.0	1.0
236	235	0	I\\	g	VI		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
237	236	0	I	g	VI		I	I						M	1	0	0, 4, 1		0.0	0.0
238	237	0	V7/IV	g	VI		V7/IV	V		7		IV		Mm7	1	0	0, 4, 1, -2		0.0	0.0
240	239	0	IV(6)	g	VI		IV(6)	IV			6			M	1	0	-1, 3, 2		-1.0	-1.0
240	239	1/4	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
242	241	0	I[V7/IV	g	VI	I	V7/IV	V		7		IV		Mm7	1	0	0, 4, 1, -2		0.0	0.0
244	243	0	IV(6)	g	VI	I	IV(6)	IV			6			M	1	0	-1, 3, 2		-1.0	-1.0
244	243	1/4	IV]	g	VI	I	IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
246	245	0	V7/ii	g	VI		V7/ii	V		7		ii		Mm7	1	0	3, 7, 4, 1		3.0	3.0
248	247	0	ii[#viio65/ii	g	VI	ii	#viio65/ii	#vii	o	65		ii		o7	1	0	4, 1, -2, 7		7.0	4.0
249	248	0	ii]	g	VI	ii	ii	ii						m	1	0	2, -1, 3		2.0	2.0
250	249	0	ii6	g	VI		ii6	ii		6				m	1	0	-1, 3, 2		2.0	-1.0
250	249	1/4	ii6(9+4)	g	VI		ii6(9+4)	ii		6	9+4			m	1	0	-1, 3, 2	4, 1	2.0	-1.0
250	249	7/16	ii6	g	VI		ii6	ii		6				m	1	0	-1, 3, 2		2.0	-1.0
251	250	0	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
251	250	1/4	V7(+64)	g	VI		V7(+64)	V		7	+64			Mm7	1	0	1, 0, 2, -1	4	1.0	1.0
251	250	7/16	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
252	251	0	viio2	g	VI		viio2	vii	o	2				o7	1	0	-4, 5, 2, -1		5.0	-4.0
252	251	1/4	viio2(+#7+#2)	g	VI		viio2(+#7+#2)	vii	o	2	+#7+#2			o7	1	0	-4, 5, 2, -1	3, 7	5.0	-4.0
252	251	7/16	viio2	g	VI		viio2	vii	o	2				o7	1	0	-4, 5, 2, -1		5.0	-4.0
253	252	0	viio65(6)/V	g	VI		viio65(6)/V	vii	o	65	6	V		o7	1	0	3, 2, -3, 6		6.0	3.0
253	252	1/4	viio65/V	g	VI		viio65/V	vii	o	65		V		o7	1	0	3, 0, -3, 6		6.0	3.0
254	253	0	viio2/V	g	VI		viio2/V	vii	o	2		V		o7	1	0	-3, 6, 3, 0		6.0	-3.0
255	254	0	.bIII64	g	VI										1	0				
255	254	1/4	.bIII64(+6+b4)	g	VI										1	0				
255	254	7/16	.bIII64	g	VI										1	0				
256	255	0	viio7	g	VI		viio7	vii	o	7				o7	1	0	5, 2, -1, -4		5.0	5.0
256	255	1/4	viio7(b8+6)	g	VI		viio7(b8+6)	vii	o	7	b8+6			o7	1	0	5, 2, -1, -4	1	5.0	5.0
256	255	7/16	viio7	g	VI		viio7	vii	o	7				o7	1	0	5, 2, -1, -4		5.0	5.0
257	256	0	i	g	VI		i	i						m	1	0	0, -3, 1		0.0	0.0
257	256	1/4	i(9+#4)	g	VI		i(9+#4)	i			9+#4			m	1	0	0, -3, 1	2, 6	0.0	0.0
257	256	7/16	i	g	VI		i	i						m	1	0	0, -3, 1		0.0	0.0
258	257	0	viio43(b8)/V	g	VI		viio43(b8)/V	vii	o	43	b8	V		o7	1	0	0, -3, 6, 3		6.0	0.0
258	257	1/4	viio43/V	g	VI		viio43/V	vii	o	43		V		o7	1	0	0, -3, 6, 3		6.0	0.0
259	258	0	viio7/V	g	VI		viio7/V	vii	o	7		V		o7	1	0	6, 3, 0, -3		6.0	6.0
259	258	3/8	V6/V\\	g	VI		V6/V	V		6		V	\\	M	1	0	6, 3, 2		2.0	6.0
260	259	0	#VI.I6	g	#VI		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
262	261	0	V2	g	#VI		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1.0	-1.0
263	262	0	V43(9)	g	#VI		V43(9)	V		43	9			Mm7	1	0	2, -1, 1, 5	3	1.0	2.0
264	263	0	I6	g	#VI		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
266	265	0	VI.viio43	g	VI		viio43	vii	o	43				o7	1	0	-1, -4, 5, 2		5.0	-1.0
267	266	0	viio65\\	g	VI		viio65	vii	o	65			\\	o7	1	0	2, -1, -4, 5		5.0	2.0
268	267	0	V2	g	VI		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1.0	-1.0
270	269	0	#viio65/ii	g	VI		#viio65/ii	#vii	o	65		ii		o7	1	0	4, 1, -2, 7		7.0	4.0
271	270	0	v6	g	VI		v6	v		6				m	1	0	-2, 2, 1		1.0	-2.0
272	271	0	#viio7/ii	g	VI		#viio7/ii	#vii	o	7		ii		o7	1	0	7, 4, 1, -2		7.0	7.0
273	272	0	v6	g	VI		v6	v		6				m	1	0	-2, 2, 1		1.0	-2.0
274	273	0	vi[vi	g	VI	vi	vi	vi						m	1	0	3, 0, 4		3.0	3.0
274	273	1/8	iiio6	g	VI	vi	iiio6	iii	o	6				o	1	0	1, -2, 4		4.0	1.0
274	273	3/16	#iio6	g	VI	vi	#iio6	#ii	o	6				o	1	0	6, 3, 9		9.0	6.0
274	273	1/4	iio6	g	VI	vi	iio6	ii	o	6				o	1	0	-1, -4, 2		2.0	-1.0
274	273	5/16	#io6	g	VI	vi	#io6	#i	o	6				o	1	0	4, 1, 7		7.0	4.0
274	273	3/8	io6	g	VI	vi	io6	i	o	6				o	1	0	-3, -6, 0		0.0	-3.0
274	273	7/16	viio6]	g	VI	vi	viio6	vii	o	6				o	1	0	2, -1, 5		5.0	2.0
275	274	0	vo7	g	VI		vo7	v	o	7				o7	1	0	1, -2, -5, -8		1.0	1.0
275	274	1/16	#ivo7	g	VI		#ivo7	#iv	o	7				o7	1	0	6, 3, 0, -3		6.0	6.0
275	274	1/8	ivo7	g	VI		ivo7	iv	o	7				o7	1	0	-1, -4, -7, -10		-1.0	-1.0
275	274	3/16	iiio7	g	VI		iiio7	iii	o	7				o7	1	0	4, 1, -2, -5		4.0	4.0
275	274	1/4	#iio7	g	VI		#iio7	#ii	o	7				o7	1	0	9, 6, 3, 0		9.0	9.0
275	274	5/16	vo7	g	VI		vo7	v	o	7				o7	1	0	1, -2, -5, -8		1.0	1.0
277	276	5/16	viio7	g	VI		viio7	vii	o	7				o7	1	0	5, 2, -1, -4		5.0	5.0
277	276	3/8	io7	g	VI		io7	i	o	7				o7	1	0	0, -3, -6, -9		0.0	0.0
277	276	7/16	#io7	g	VI		#io7	#i	o	7				o7	1	0	7, 4, 1, -2		7.0	7.0
278	277	0	iio7	g	VI		iio7	ii	o	7				o7	1	0	2, -1, -4, -7		2.0	2.0
278	277	1/16	#iio7	g	VI		#iio7	#ii	o	7				o7	1	0	9, 6, 3, 0		9.0	9.0
278	277	1/8	iiio7	g	VI		iiio7	iii	o	7				o7	1	0	4, 1, -2, -5		4.0	4.0
278	277	3/16	ivo7	g	VI		ivo7	iv	o	7				o7	1	0	-1, -4, -7, -10		-1.0	-1.0
278	277	1/4	.Ger6	g	VI										1	0				
278	277	5/16	V2/ii	g	VI		V2/ii	V		2		ii		Mm7	1	0	1, 3, 7, 4		3.0	1.0
278	277	3/8	.Ger6	g	VI										1	0				
278	277	7/16	V2/ii	g	VI		V2/ii	V		2		ii		Mm7	1	0	1, 3, 7, 4		3.0	1.0
279	278	0	.Ger6	g	VI										1	0				
279	278	1/16	V2/ii	g	VI		V2/ii	V		2		ii		Mm7	1	0	1, 3, 7, 4		3.0	1.0
279	278	1/8	.Ger6	g	VI										1	0				
279	278	3/16	V2/ii	g	VI		V2/ii	V		2		ii		Mm7	1	0	1, 3, 7, 4		3.0	1.0
279	278	1/4	.Ger6	g	VI										1	0				
279	278	5/16	V2/ii	g	VI		V2/ii	V		2		ii		Mm7	1	0	1, 3, 7, 4		3.0	1.0
279	278	3/8	.Ger6	g	VI										1	0				
279	278	7/16	V2/ii	g	VI		V2/ii	V		2		ii		Mm7	1	0	1, 3, 7, 4		3.0	1.0
280	279	0	.Ger6	g	VI										1	0				
280	279	1/16	V2/ii	g	VI		V2/ii	V		2		ii		Mm7	1	0	1, 3, 7, 4		3.0	1.0
280	279	1/8	.Ger6	g	VI										1	0				
280	279	3/16	V2/ii	g	VI		V2/ii	V		2		ii		Mm7	1	0	1, 3, 7, 4		3.0	1.0
280	279	1/4	I6	g	VI		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
280	279	3/8	.bVII6	g	VI										1	0				
280	279	5/12	V6/ii	g	VI		V6/ii	V		6		ii		M	1	0	7, 4, 3		3.0	7.0
280	279	11/24	ii[#viio7/ii	g	VI	ii	#viio7/ii	#vii	o	7		ii		o7	1	0	7, 4, 1, -2		7.0	7.0
282	281	0	ii]	g	VI	ii	ii	ii						m	1	0	2, -1, 3		2.0	2.0
283	282	0	ii6	g	VI		ii6	ii		6				m	1	0	-1, 3, 2		2.0	-1.0
283	282	1/4	iii6	g	VI		iii6	iii		6				m	1	0	1, 5, 4		4.0	1.0
283	282	5/12	ii6	g	VI		ii6	ii		6				m	1	0	-1, 3, 2		2.0	-1.0
284	283	0	I6	g	VI		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
284	283	1/4	VII6	g	VI		VII6	VII		6				M	1	0	9, 6, 5		5.0	9.0
284	283	5/12	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
285	284	1/6	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
285	284	1/4	V(6#4)	g	VI		V(6#4)	V			6#4			M	1	0	1, 5, 7		1.0	1.0
285	284	1/3	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
285	284	5/12	V7(9)	g	VI		V7(9)	V		7	9			Mm7	1	0	1, 5, 2, -1	3	1.0	1.0
286	285	1/4	V7(b9)	g	VI		V7(b9)	V		7	b9			Mm7	1	0	1, 5, 2, -1	-4	1.0	1.0
286	285	3/8	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
286	285	5/8	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
286	285	13/16	V(6)\\	g	VI		V(6)	V			6		\\	M	1	0	1, 5, 4		1.0	1.0
287	286	0	I	g	VI		I	I						M	1	0	0, 4, 1		0.0	0.0
288	287	0	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
288	287	1/4	V(964)	g	VI		V(964)	V			964			M	1	0	1, 0, 4	3	1.0	1.0
288	287	7/16	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
289	288	0	V	g	VI		V	V						M	1	0	1, 5, 2		1.0	1.0
289	288	1/4	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
290	289	0	V65	g	VI		V65	V		65				Mm7	1	0	5, 2, -1, 1		1.0	5.0
290	289	1/4	vii%7	g	VI		vii%7	vii	%	7				%7	1	0	5, 4, 11, 3		5.0	5.0
290	289	7/16	V65	g	VI		V65	V		65				Mm7	1	0	5, 2, -1, 1		1.0	5.0
291	290	0	V2	g	VI		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1.0	-1.0
291	290	1/4	vii%43	g	VI		vii%43	vii	%	43				%7	1	0	11, 3, 5, 4		5.0	11.0
291	290	7/16	V2	g	VI		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1.0	-1.0
292	291	0	V2/IV	g	VI		V2/IV	V		2		IV		Mm7	1	0	-2, 0, 4, 1		0.0	-2.0
292	291	1/4	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
292	291	7/16	ii65	g	VI		ii65	ii		65				mm7	1	0	-1, 3, 0, 2		2.0	-1.0
293	292	0	V(64)	g	VI		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
293	292	1/4	V2(6)	g	VI		V2(6)	V		2	6			Mm7	1	0	-1, 1, 5, 4		1.0	-1.0
293	292	7/16	V2	g	VI		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1.0	-1.0
294	293	0	I\\	g	VI		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
294	293	3/16	V	g	VI		V	V						M	1	0	1, 5, 2		1.0	1.0
294	293	1/4	V43/bII	g	VI		V43/bII	V		43		bII		Mm7	1	0	-3, -6, -4, 0		-4.0	-3.0
294	293	3/8	V43/ii	g	VI		V43/ii	V		43		ii		Mm7	1	0	4, 1, 3, 7		3.0	4.0
295	294	0	V43/bIII	g	VI		V43/bIII	V		43		bIII		Mm7	1	0	-1, -4, -2, 2		-2.0	-1.0
295	294	1/8	V43/iii	g	VI		V43/iii	V		43		iii		Mm7	1	0	6, 3, 5, 9		5.0	6.0
295	294	1/4	V43/bIII	g	VI		V43/bIII	V		43		bIII		Mm7	1	0	-1, -4, -2, 2		-2.0	-1.0
295	294	3/8	V43/ii	g	VI		V43/ii	V		43		ii		Mm7	1	0	4, 1, 3, 7		3.0	4.0
296	295	0	V43/bII	g	VI		V43/bII	V		43		bII		Mm7	1	0	-3, -6, -4, 0		-4.0	-3.0
296	295	1/8	V43	g	VI		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
296	295	1/4	V43/VII	g	VI		V43/VII	V		43		VII		Mm7	1	0	7, 4, 6, 10		6.0	7.0
296	295	3/8	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
297	296	0	I	g	VI		I	I						M	1	0	0, 4, 1		0.0	0.0
297	296	161/640	I6	g	VI		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
298	297	0	I64	g	VI		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
298	297	161/640	vi	g	VI		vi	vi						m	1	0	3, 0, 4		3.0	3.0
299	298	0	V	g	VI		V	V						M	1	0	1, 5, 2		1.0	1.0
299	298	161/640	V2	g	VI		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1.0	-1.0
300	299	0	V43	g	VI		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
300	299	161/640	V7(2)	g	VI		V7(2)	V		7	2			Mm7	1	0	3, 5, 2, -1		1.0	3.0
300	299	141/320	V7	g	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
301	300	0	V43	g	VI		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
301	300	161/640	V7(2)	g	VI		V7(2)	V		7	2			Mm7	1	0	3, 5, 2, -1		1.0	3.0
302	301	0	V43/IV	g	VI		V43/IV	V		43		IV		Mm7	1	0	1, -2, 0, 4		0.0	1.0
302	301	161/640	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
303	302	0	I	g	VI		I	I						M	1	0	0, 4, 1		0.0	0.0
303	302	161/640	V43(6)	g	VI		V43(6)	V		43	6			Mm7	1	0	4, -1, 1, 5		1.0	4.0
303	302	141/320	V43	g	VI		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
304	303	0	I\\	g	VI		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
304	303	1/4	V43/bII	g	VI		V43/bII	V		43		bII		Mm7	1	0	-3, -6, -4, 0		-4.0	-3.0
304	303	3/8	V43/ii	g	VI		V43/ii	V		43		ii		Mm7	1	0	4, 1, 3, 7		3.0	4.0
305	304	0	V43/bIII	g	VI		V43/bIII	V		43		bIII		Mm7	1	0	-1, -4, -2, 2		-2.0	-1.0
305	304	1/8	V43/iii	g	VI		V43/iii	V		43		iii		Mm7	1	0	6, 3, 5, 9		5.0	6.0
305	304	1/4	V43/IV	g	VI		V43/IV	V		43		IV		Mm7	1	0	1, -2, 0, 4		0.0	1.0
305	304	3/8	V43/bV	g	VI		V43/bV	V		43		bV		Mm7	1	0	-4, -7, -5, -1		-5.0	-4.0
306	305	0	V43/IV	g	VI		V43/IV	V		43		IV		Mm7	1	0	1, -2, 0, 4		0.0	1.0
306	305	1/8	V43/bV	g	VI		V43/bV	V		43		bV		Mm7	1	0	-4, -7, -5, -1		-5.0	-4.0
306	305	1/4	V43/V	g	VI		V43/V	V		43		V		Mm7	1	0	3, 0, 2, 6		2.0	3.0
306	305	3/8	.Ger6	g	VI										1	0				
307	306	0	V7/IV	g	VI		V7/IV	V		7		IV		Mm7	1	0	0, 4, 1, -2		0.0	0.0
309	308	0	IV(6)	g	VI		IV(6)	IV			6			M	1	0	-1, 3, 2		-1.0	-1.0
309	308	3/16	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
309	308	1/4	IV(#4)	g	VI		IV(#4)	IV			#4			M	1	0	-1, 3, 12		-1.0	-1.0
309	308	7/16	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
310	309	0	IV(#2)	g	VI		IV(#2)	IV			#2			M	1	0	-1, 8, 0		-1.0	-1.0
310	309	3/16	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
311	310	0	V7/IV	g	VI		V7/IV	V		7		IV		Mm7	1	0	0, 4, 1, -2		0.0	0.0
313	312	0	IV(6)	g	VI		IV(6)	IV			6			M	1	0	-1, 3, 2		-1.0	-1.0
313	312	3/16	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
313	312	1/4	IV(#4)	g	VI		IV(#4)	IV			#4			M	1	0	-1, 3, 12		-1.0	-1.0
313	312	7/16	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
314	313	0	IV(#2)	g	VI		IV(#2)	IV			#2			M	1	0	-1, 8, 0		-1.0	-1.0
314	313	3/16	IV	g	VI		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
315	314	0	V7/ii	g	VI		V7/ii	V		7		ii		Mm7	1	0	3, 7, 4, 1		3.0	3.0
317	316	0	ii(b64)	g	VI		ii(b64)	ii			b64			m	1	0	2, 1, -2		2.0	2.0
317	316	1/4	II	g	VI		II	II						M	1	0	2, 6, 3		2.0	2.0
318	317	0	#I6	g	VI		#I6	#I		6				M	1	0	11, 8, 7		7.0	11.0
319	318	0	II64	g	VI		II64	II		64				M	1	0	3, 2, 6		2.0	3.0
319	318	1/8	#II64	g	VI		#II64	#II		64				M	1	0	10, 9, 13		9.0	10.0
319	318	1/4	III64	g	VI		III64	III		64				M	1	0	5, 4, 8		4.0	5.0
319	318	3/8	#III64	g	VI		#III64	#III		64				M	1	0	12, 11, 15		11.0	12.0
320	319	0	III64	g	VI		III64	III		64				M	1	0	5, 4, 8		4.0	5.0
320	319	1/8	#II64	g	VI		#II64	#II		64				M	1	0	10, 9, 13		9.0	10.0
320	319	1/4	II64	g	VI		II64	II		64				M	1	0	3, 2, 6		2.0	3.0
320	319	3/8	#I64	g	VI		#I64	#I		64				M	1	0	8, 7, 11		7.0	8.0
321	320	0	I(b64)	g	VI		I(b64)	I			b64			M	1	0	0, -1, -4		0.0	0.0
321	320	1/4	I	g	VI		I	I						M	1	0	0, 4, 1		0.0	0.0
322	321	0	VII6	g	VI		VII6	VII		6				M	1	0	9, 6, 5		5.0	9.0
323	322	0	I64	g	VI		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
323	322	1/8	#I64	g	VI		#I64	#I		64				M	1	0	8, 7, 11		7.0	8.0
323	322	1/4	II64	g	VI		II64	II		64				M	1	0	3, 2, 6		2.0	3.0
323	322	3/8	#II64	g	VI		#II64	#II		64				M	1	0	10, 9, 13		9.0	10.0
324	323	0	II64	g	VI		II64	II		64				M	1	0	3, 2, 6		2.0	3.0
324	323	1/8	#I64	g	VI		#I64	#I		64				M	1	0	8, 7, 11		7.0	8.0
324	323	1/4	I64	g	VI		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
324	323	3/8	VII64	g	VI		VII64	VII		64				M	1	0	6, 5, 9		5.0	6.0
325	324	0	#VI(b64)	g	VI		#VI(b64)	#VI			b64			M	1	0	10, 2, -8		10.0	10.0
325	324	1/4	#VI	g	VI		#VI	#VI						M	1	0	10, 14, 11		10.0	10.0
326	325	0	VI6	g	VI		VI6	VI		6				M	1	0	7, 4, 3		3.0	7.0
327	326	0	.bVII64	g	VI										1	0				
327	326	1/8	VII64	g	VI		VII64	VII		64				M	1	0	6, 5, 9		5.0	6.0
327	326	1/4	I64	g	VI		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
327	326	3/8	#I64	g	VI		#I64	#I		64				M	1	0	8, 7, 11		7.0	8.0
328	327	0	II64	g	VI		II64	II		64				M	1	0	3, 2, 6		2.0	3.0
328	327	1/8	#II64	g	VI		#II64	#II		64				M	1	0	10, 9, 13		9.0	10.0
328	327	1/4	III64	g	VI		III64	III		64				M	1	0	5, 4, 8		4.0	5.0
328	327	3/8	IV64	g	VI		IV64	IV		64				M	1	0	0, -1, 3		-1.0	0.0
329	328	0	#IV64	g	VI		#IV64	#IV		64				M	1	0	7, 6, 10		6.0	7.0
329	328	1/8	V64	g	VI		V64	V		64				M	1	0	2, 1, 5		1.0	2.0
329	328	1/4	#V64	g	VI		#V64	#V		64				M	1	0	9, 8, 12		8.0	9.0
329	328	3/8	VI64	g	VI		VI64	VI		64				M	1	0	4, 3, 7		3.0	4.0
330	329	0	#V64	g	VI		#V64	#V		64				M	1	0	9, 8, 12		8.0	9.0
330	329	1/8	V64	g	VI		V64	V		64				M	1	0	2, 1, 5		1.0	2.0
330	329	1/4	#IV64	g	VI		#IV64	#IV		64				M	1	0	7, 6, 10		6.0	7.0
330	329	3/8	IV64	g	VI		IV64	IV		64				M	1	0	0, -1, 3		-1.0	0.0
331	330	0	III64	g	VI		III64	III		64				M	1	0	5, 4, 8		4.0	5.0
331	330	1/8	#II64	g	VI		#II64	#II		64				M	1	0	10, 9, 13		9.0	10.0
331	330	1/4	II64	g	VI		II64	II		64				M	1	0	3, 2, 6		2.0	3.0
331	330	3/8	#I64	g	VI		#I64	#I		64				M	1	0	8, 7, 11		7.0	8.0
332	331	0	I64	g	VI		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
332	331	1/8	VII64	g	VI		VII64	VII		64				M	1	0	6, 5, 9		5.0	6.0
332	331	1/4	.bVII64	g	VI										1	0				
332	331	3/8	VI64	g	VI		VI64	VI		64				M	1	0	4, 3, 7		3.0	4.0
