mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
106	105	419	2.0	1/2	1/2	4/4	2	1	vi	Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
107	106	421	4.0	0	0	4/4	2	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
108	107	425	2.0	0	0	4/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
108	107	427	2.0	1/2	1/2	4/4	2	1	vi	Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
109	108	429	14.0	0	0	4/4	2	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
112	111	443	2.0	1/2	1/2	4/4	2	1	#I	Ab	I		#I		#I							M	0	0	7, 11, 8		7	7
113	112	445	2.0	0	0	4/4	2	1	#I6	Ab	I		#I6		#I		6					M	0	0	11, 8, 7		7	11
113	112	447	1.0	1/2	1/2	4/4	2	1	V7(94)	Ab	I		V7(94)		V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
113	112	448	0.5	3/4	3/4	4/4	2	1	V7(9)	Ab	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
113	112	897/2	0.5	7/8	7/8	4/4	2	1	V7(96)	Ab	I		V7(96)		V		7	96				Mm7	0	0	1, 5, 4, -1	3	1	1
114	113	449	8.0	0	0	4/4	2	1	I(+6)	Ab	I		I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
116	115	457	2.0	0	0	4/4	2	1	V[V	Ab	I	V	V		V							M	0	0	1, 5, 2		1	1
116	115	459	2.0	1/2	1/2	4/4	2	1	IV64	Ab	I	V	IV64		IV		64					M	0	0	0, -1, 3		-1	0
117	116	461	4.0	0	0	4/4	2	1	V7]	Ab	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
118	117	465	4.0	0	0	4/4	2	1	I|IAC}	Ab	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
