mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	pedalend	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
174	170	2851/4	0.5	3/8	3/8	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
174	170	2853/4	0.5	1/2	1/2	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
174	170	2855/4	1.0	5/8	5/8	4/4	2	1	vi(9)		e	I		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
174	170	2859/4	0.5	7/8	7/8	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
175	171	2861/4	1.0	0	0	4/4	2	1	viio7/V		e	I		viio7/V		vii	o	7		V				o7	1	0	6, 3, 0, -3		6	6
175	171	2865/4	0.5	1/4	1/4	4/4	2	1	V(#7+b6)		e	I		V(#7+b6)		V			#7+b6					M	1	0	1, 5, 2	6, -3	1	1
175	171	2867/4	0.5	3/8	3/8	4/4	2	1	V		e	I		V		V								M	1	0	1, 5, 2		1	1
175	171	2869/4	1.5	1/2	1/2	4/4	2	1	viio7		e	I		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
175	171	2875/4	0.5	7/8	7/8	4/4	2	1	V65		e	I		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
176	172	2877/4	0.5	0	0	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
176	172	2879/4	1.5	1/8	1/8	4/4	2	1	IM7		e	I		IM7		I	M	7						MM7	1	0	0, 4, 1, 5		0	0
176	172	2885/4	0.5	1/2	1/2	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
176	172	2887/4	1.5	5/8	5/8	4/4	2	1	vi7		e	I		vi7		vi		7						mm7	1	0	3, 0, 4, 1		3	3
177	173	2893/4	2.0	0	0	4/4	2	1	#vi.Fr6		e	#vi		Fr6	Fr	V		43	b5	V				Fr	1	1	-4, 0, 2, 6		2	-4
177	173	2901/4	2.0	1/2	1/2	4/4	2	1	V		e	#vi		V		V								M	1	1	1, 5, 2		1	1
178	174	2909/4	1.0	0	0	4/4	2	1	V65/V		e	#vi		V65/V		V		65		V				Mm7	1	1	6, 3, 0, 2		2	6
178	174	2913/4	0.75	1/4	1/4	4/4	2	1	I.V7(+6)/V		e	I		V7(+6)/V		V		7	+6	V				Mm7	1	0	2, 6, 3, 0	5	2	2
178	174	729	0.25	7/16	7/16	4/4	2	1	V7/V		e	I		V7/V		V		7		V				Mm7	1	0	2, 6, 3, 0		2	2
178	174	2917/4	0.5	1/2	1/2	4/4	2	1	V7(94)		e	I		V7(94)		V		7	94					Mm7	1	0	1, 0, 2, -1	3	1	1
178	174	2919/4	0.5	5/8	5/8	4/4	2	1	V7(#4#2)		e	I		V7(#4#2)		V		7	#4#2					Mm7	1	0	1, 10, 7, -1		1	1
178	174	2921/4	0.5	3/4	3/4	4/4	2	1	V7		e	I		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
178	174	2923/4	0.5	7/8	7/8	4/4	2	1	V7(#5)		e	I		V7(#5)		V		7	#5					Mm7	1	0	1, 5, 9, -1		1	1
179	175	2925/4	0.5	0	0	4/4	2	1	I|IAC}{		e	I		I		I						IAC	}{	M	1	0	0, 4, 1		0	0
179	175	2927/4	1.0	1/8	1/8	4/4	2	1	I(9)		e	I		I(9)		I			9					M	1	0	0, 4, 1	2	0	0
179	175	2931/4	0.5	3/8	3/8	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
179	175	2933/4	0.5	1/2	1/2	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
179	175	2935/4	1.0	5/8	5/8	4/4	2	1	vi(9)		e	I		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
179	175	2939/4	0.5	7/8	7/8	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
180	176	2941/4	1.0	0	0	4/4	2	1	viio7/V		e	I		viio7/V		vii	o	7		V				o7	1	0	6, 3, 0, -3		6	6
180	176	2945/4	0.5	1/4	1/4	4/4	2	1	V(#7)		e	I		V(#7)		V			#7					M	1	0	1, 5, 2	6	1	1
180	176	2947/4	0.5	3/8	3/8	4/4	2	1	V		e	I		V		V								M	1	0	1, 5, 2		1	1
180	176	2949/4	1.0	1/2	1/2	4/4	2	1	viio7(#0)		e	I		viio7(#0)		vii	o	7	#0					o7	1	0	5, 2, -1, -4		5	5
180	176	2953/4	0.5	3/4	3/4	4/4	2	1	viio7		e	I		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
180	176	2955/4	0.5	7/8	7/8	4/4	2	1	V65		e	I		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
181	177	2957/4	0.5	0	0	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
181	177	2959/4	1.0	1/8	1/8	4/4	2	1	I(9)		e	I		I(9)		I			9					M	1	0	0, 4, 1	2	0	0
181	177	2963/4	0.5	3/8	3/8	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
181	177	2965/4	0.5	1/2	1/2	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
181	177	2967/4	1.0	5/8	5/8	4/4	2	1	vi(9)		e	I		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
181	177	2971/4	0.5	7/8	7/8	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
182	178	2973/4	2.0	0	0	4/4	2	1	#vi.Fr6		e	#vi		Fr6	Fr	V		43	b5	V				Fr	1	1	-4, 0, 2, 6		2	-4
182	178	2981/4	2.0	1/2	1/2	4/4	2	1	V		e	#vi		V		V								M	1	1	1, 5, 2		1	1
183	179	2989/4	1.0	0	0	4/4	2	1	Fr6		e	#vi		Fr6	Fr	V		43	b5	V				Fr	1	1	-4, 0, 2, 6		2	-4
183	179	2993/4	0.875	1/4	1/4	4/4	2	1	Ger6		e	#vi		Ger6	Ger	vii	o	65	b3	V				Ger	1	1	-4, 0, -3, 6		6	-4
183	179	5993/8	0.125	15/32	15/32	4/4	2	1	Fr6		e	#vi		Fr6	Fr	V		43	b5	V				Fr	1	1	-4, 0, 2, 6		2	-4
183	179	2997/4	2.0	1/2	1/2	4/4	2	1	V|HC}		e	#vi		V		V						HC	}	M	1	1	1, 5, 2		1	1
184	180	3005/4	0.5	0	0	4/4	2	1	I.ii{		e	I		ii		ii							{	m	1	0	2, -1, 3		2	2
184	180	3007/4	1.0	1/8	1/8	4/4	2	1	ii(+4)		e	I		ii(+4)		ii			+4					m	1	0	2, -1, 3	1	2	2
184	180	3011/4	0.5	3/8	3/8	4/4	2	1	ii		e	I		ii		ii								m	1	0	2, -1, 3		2	2
184	180	3013/4	0.5	1/2	1/2	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
184	180	3015/4	1.0	5/8	5/8	4/4	2	1	vi(9)		e	I		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
184	180	3019/4	0.5	7/8	7/8	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
185	181	3021/4	1.0	0	0	4/4	2	1	ii%43		e	I		ii%43		ii	%	43						%7	1	0	-4, 0, 2, -1		2	-4
185	181	3025/4	1.0	1/4	1/4	4/4	2	1	V7		e	I		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
185	181	3029/4	2.0	1/2	1/2	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
186	182	3037/4	0.5	0	0	4/4	2	1	III.ii		e	III		ii		ii								m	1	0	2, -1, 3		2	2
186	182	3039/4	1.0	1/8	1/8	4/4	2	1	ii(+4)		e	III		ii(+4)		ii			+4					m	1	0	2, -1, 3	1	2	2
186	182	3043/4	0.5	3/8	3/8	4/4	2	1	ii		e	III		ii		ii								m	1	0	2, -1, 3		2	2
186	182	3045/4	0.5	1/2	1/2	4/4	2	1	vi		e	III		vi		vi								m	1	0	3, 0, 4		3	3
186	182	3047/4	1.0	5/8	5/8	4/4	2	1	vi(9)		e	III		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
186	182	3051/4	0.5	7/8	7/8	4/4	2	1	vi		e	III		vi		vi								m	1	0	3, 0, 4		3	3
187	183	3053/4	1.0	0	0	4/4	2	1	ii%43		e	III		ii%43		ii	%	43						%7	1	0	-4, 0, 2, -1		2	-4
187	183	3057/4	1.0	1/4	1/4	4/4	2	1	V7		e	III		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
187	183	3061/4	2.0	1/2	1/2	4/4	2	1	I		e	III		I		I								M	1	0	0, 4, 1		0	0
188	184	3069/4	0.5	0	0	4/4	2	1	bVI6		e	III		bVI6		bVI		6						M	1	0	0, -3, -4		-4	0
188	184	3071/4	1.0	1/8	1/8	4/4	2	1	bVI6(2)		e	III		bVI6(2)		bVI		6	2					M	1	0	0, -3, 5		-4	0
188	184	3075/4	1.0	3/8	3/8	4/4	2	1	bVI		e	III		bVI		bVI								M	1	0	-4, 0, -3		-4	-4
188	184	3079/4	1.0	5/8	5/8	4/4	2	1	I64		e	III		I64		I		64						M	1	0	1, 0, 4		0	1
188	184	3083/4	0.5	7/8	7/8	4/4	2	1	I		e	III		I		I								M	1	0	0, 4, 1		0	0
189	185	3085/4	0.5	0	0	4/4	2	1	I6		e	III		I6		I		6						M	1	0	4, 1, 0		0	4
189	185	3087/4	1.0	1/8	1/8	4/4	2	1	I6(2)		e	III		I6(2)		I		6	2					M	1	0	4, 1, 2		0	4
189	185	3091/4	1.0	3/8	3/8	4/4	2	1	I		e	III		I		I								M	1	0	0, 4, 1		0	0
189	185	3095/4	1.0	5/8	5/8	4/4	2	1	I.V64		e	I		V64		V		64						M	1	0	2, 1, 5		1	2
189	185	3099/4	0.5	7/8	7/8	4/4	2	1	V		e	I		V		V								M	1	0	1, 5, 2		1	1
190	186	3101/4	0.5	0	0	4/4	2	1	iv6		e	I		iv6		iv		6						m	1	0	-4, 0, -1		-1	-4
190	186	3103/4	1.0	1/8	1/8	4/4	2	1	iv6(2)		e	I		iv6(2)		iv		6	2					m	1	0	-4, 0, 1		-1	-4
190	186	3107/4	0.5	3/8	3/8	4/4	2	1	iv		e	I		iv		iv								m	1	0	-1, -4, 0		-1	-1
190	186	3109/4	0.5	1/2	1/2	4/4	2	1	bII		e	I		bII		bII								M	1	0	-5, -1, -4		-5	-5
190	186	3111/4	1.0	5/8	5/8	4/4	2	1	bII6(2)		e	I		bII6(2)		bII		6	2					M	1	0	-1, -4, 4		-5	-1
190	186	3115/4	0.5	7/8	7/8	4/4	2	1	bIIM2		e	I		bIIM2		bII	M	2						MM7	1	0	0, -5, -1, -4		-5	0
191	187	3117/4	0.5	0	0	4/4	2	1	V/bIII		e	I		V/bIII		V				bIII				M	1	0	-2, 2, -1		-2	-2
191	187	3119/4	1.0	1/8	1/8	4/4	2	1	V(2)/bIII		e	I		V(2)/bIII		V			2	bIII				M	1	0	0, 2, -1		-2	0
191	187	3123/4	0.5	3/8	3/8	4/4	2	1	V2/bIII		e	I		V2/bIII		V		2		bIII				Mm7	1	0	-4, -2, 2, -1		-2	-4
191	187	3125/4	2.0	1/2	1/2	4/4	2	1	V|HC}		e	I		V		V						HC	}	M	1	0	1, 5, 2		1	1
192	188	3133/4	0.5	0	0	4/4	2	1	I6{		e	I		I6		I		6					{	M	1	0	4, 1, 0		0	4
192	188	3135/4	1.0	1/8	1/8	4/4	2	1	I(2)		e	I		I(2)		I			2					M	1	0	2, 4, 1		0	2
192	188	3139/4	0.5	3/8	3/8	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
192	188	3141/4	0.5	1/2	1/2	4/4	2	1	vi6		e	I		vi6		vi		6						m	1	0	0, 4, 3		3	0
192	188	3143/4	1.0	5/8	5/8	4/4	2	1	vi(2)		e	I		vi(2)		vi			2					m	1	0	5, 0, 4		3	5
192	188	3147/4	0.5	7/8	7/8	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
193	189	3149/4	1.0	0	0	4/4	2	1	viio65/V		e	I		viio65/V		vii	o	65		V				o7	1	0	3, 0, -3, 6		6	3
193	189	3153/4	0.75	1/4	1/4	4/4	2	1	V(#0)		e	I		V(#0)		V			#0					M	1	0	1, 5, 2		1	1
193	189	789	0.25	7/16	7/16	4/4	2	1	V		e	I		V		V								M	1	0	1, 5, 2		1	1
193	189	3157/4	0.5	1/2	1/2	4/4	2	1	V43		e	I		V43		V		43						Mm7	1	0	2, -1, 1, 5		1	2
193	189	3159/4	1.0	5/8	5/8	4/4	2	1	iio64		e	I		iio64		ii	o	64						o	1	0	-4, 2, -1		2	-4
193	189	3163/4	0.5	7/8	7/8	4/4	2	1	V		e	I		V		V								M	1	0	1, 5, 2		1	1
194	190	3165/4	0.5	0	0	4/4	2	1	I6		e	I		I6		I		6						M	1	0	4, 1, 0		0	4
194	190	3167/4	1.0	1/8	1/8	4/4	2	1	I(2)		e	I		I(2)		I			2					M	1	0	2, 4, 1		0	2
194	190	3171/4	0.5	3/8	3/8	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
194	190	3173/4	0.5	1/2	1/2	4/4	2	1	vi6		e	I		vi6		vi		6						m	1	0	0, 4, 3		3	0
194	190	3175/4	1.0	5/8	5/8	4/4	2	1	vi(2)		e	I		vi(2)		vi			2					m	1	0	5, 0, 4		3	5
194	190	3179/4	0.5	7/8	7/8	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
195	191	3181/4	1.0	0	0	4/4	2	1	V7/V		e	I		V7/V		V		7		V				Mm7	1	0	2, 6, 3, 0		2	2
195	191	3185/4	0.8333333333333712	1/4	1/4	4/4	2	1	V7(b9)/V		e	I		V7(b9)/V		V		7	b9	V				Mm7	1	0	2, 6, 3, 0	-3	2	2
195	191	9565/12	0.16666666666662877	11/24	11/24	4/4	2	1	V7/V		e	I		V7/V		V		7		V				Mm7	1	0	2, 6, 3, 0		2	2
195	191	3189/4	2.0	1/2	1/2	4/4	2	1	V7		e	I		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
196	192	3197/4	0.5	0	0	4/4	2	1	I|IAC}{		e	I		I		I						IAC	}{	M	1	0	0, 4, 1		0	0
196	192	3199/4	1.0	1/8	1/8	4/4	2	1	I(9)		e	I		I(9)		I			9					M	1	0	0, 4, 1	2	0	0
196	192	3203/4	0.5	3/8	3/8	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
196	192	3205/4	0.5	1/2	1/2	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
196	192	3207/4	1.0	5/8	5/8	4/4	2	1	vi(9)		e	I		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
196	192	3211/4	0.5	7/8	7/8	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
197	193	3213/4	1.0	0	0	4/4	2	1	viio/V		e	I		viio/V		vii	o			V				o	1	0	6, 3, 0		6	6
197	193	3217/4	1.0	1/4	1/4	4/4	2	1	V(#7)		e	I		V(#7)		V			#7					M	1	0	1, 5, 2	6	1	1
197	193	3221/4	1.5	1/2	1/2	4/4	2	1	viio7		e	I		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
197	193	3227/4	0.5	7/8	7/8	4/4	2	1	V7		e	I		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
198	194	3229/4	0.5	0	0	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
198	194	3231/4	1.0	1/8	1/8	4/4	2	1	I(9)		e	I		I(9)		I			9					M	1	0	0, 4, 1	2	0	0
198	194	3235/4	0.5	3/8	3/8	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
198	194	3237/4	0.5	1/2	1/2	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
198	194	3239/4	1.0	5/8	5/8	4/4	2	1	vi(9)		e	I		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
198	194	3243/4	0.5	7/8	7/8	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
199	195	3245/4	1.0	0	0	4/4	2	1	#vi.V43/V		e	#vi		V43/V		V		43		V				Mm7	1	1	3, 0, 2, 6		2	3
199	195	3249/4	1.0	1/4	1/4	4/4	2	1	Fr6		e	#vi		Fr6	Fr	V		43	b5	V				Fr	1	1	-4, 0, 2, 6		2	-4
199	195	3253/4	2.0	1/2	1/2	4/4	2	1	V|HC}		e	#vi		V		V						HC	}	M	1	1	1, 5, 2		1	1
200	196	3261/4	0.5	0	0	4/4	2	1	I.ii{		e	I		ii		ii							{	m	1	0	2, -1, 3		2	2
200	196	3263/4	1.0	1/8	1/8	4/4	2	1	ii(+4)		e	I		ii(+4)		ii			+4					m	1	0	2, -1, 3	1	2	2
200	196	3267/4	0.5	3/8	3/8	4/4	2	1	ii		e	I		ii		ii								m	1	0	2, -1, 3		2	2
200	196	3269/4	0.5	1/2	1/2	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
200	196	3271/4	1.0	5/8	5/8	4/4	2	1	vi(9)		e	I		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
200	196	3275/4	0.5	7/8	7/8	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
201	197	3277/4	0.5	0	0	4/4	2	1	ii%43		e	I		ii%43		ii	%	43						%7	1	0	-4, 0, 2, -1		2	-4
201	197	3279/4	0.5	1/8	1/8	4/4	2	1	iv7		e	I		iv7		iv		7						mm7	1	0	-1, -4, 0, -3		-1	-1
201	197	3281/4	1.0	1/4	1/4	4/4	2	1	V7		e	I		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
201	197	3285/4	2.0	1/2	1/2	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
202	198	3293/4	0.5	0	0	4/4	2	1	III.ii		e	III		ii		ii								m	1	0	2, -1, 3		2	2
202	198	3295/4	1.0	1/8	1/8	4/4	2	1	ii(+4)		e	III		ii(+4)		ii			+4					m	1	0	2, -1, 3	1	2	2
202	198	3299/4	0.5	3/8	3/8	4/4	2	1	ii		e	III		ii		ii								m	1	0	2, -1, 3		2	2
202	198	3301/4	0.5	1/2	1/2	4/4	2	1	vi		e	III		vi		vi								m	1	0	3, 0, 4		3	3
202	198	3303/4	1.0	5/8	5/8	4/4	2	1	vi(9)		e	III		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
202	198	3307/4	0.5	7/8	7/8	4/4	2	1	vi		e	III		vi		vi								m	1	0	3, 0, 4		3	3
203	199	3309/4	0.5	0	0	4/4	2	1	ii%43		e	III		ii%43		ii	%	43						%7	1	0	-4, 0, 2, -1		2	-4
203	199	3311/4	0.5	1/8	1/8	4/4	2	1	iv7		e	III		iv7		iv		7						mm7	1	0	-1, -4, 0, -3		-1	-1
203	199	3313/4	1.0	1/4	1/4	4/4	2	1	V7		e	III		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
203	199	3317/4	2.0	1/2	1/2	4/4	2	1	I		e	III		I		I								M	1	0	0, 4, 1		0	0
204	200	3325/4	0.5	0	0	4/4	2	1	bVI6		e	III		bVI6		bVI		6						M	1	0	0, -3, -4		-4	0
204	200	3327/4	1.0	1/8	1/8	4/4	2	1	bVI(9)		e	III		bVI(9)		bVI			9					M	1	0	-4, 0, -3	5	-4	-4
204	200	3331/4	0.5	3/8	3/8	4/4	2	1	bVI		e	III		bVI		bVI								M	1	0	-4, 0, -3		-4	-4
204	200	3333/4	0.5	1/2	1/2	4/4	2	1	bVI+		e	III		bVI+		bVI	+							+	1	0	-4, 0, 4		-4	-4
204	200	3335/4	0.6666666666666288	5/8	5/8	4/4	2	1	I64		e	III		I64		I		64						M	1	0	1, 0, 4		0	1
204	200	10013/12	0.8333333333333712	19/24	19/24	4/4	2	1	I		e	III		I		I								M	1	0	0, 4, 1		0	0
205	201	3341/4	0.5	0	0	4/4	2	1	bVI6		e	III		bVI6		bVI		6						M	1	0	0, -3, -4		-4	0
205	201	3343/4	1.0	1/8	1/8	4/4	2	1	bVI6(9)		e	III		bVI6(9)		bVI		6	9					M	1	0	0, -3, -4	5	-4	0
205	201	3347/4	0.5	3/8	3/8	4/4	2	1	bVI6		e	III		bVI6		bVI		6						M	1	0	0, -3, -4		-4	0
205	201	3349/4	0.5	1/2	1/2	4/4	2	1	bVI+6		e	III		bVI+6		bVI	+	6						+	1	0	0, 4, -4		-4	0
205	201	3351/4	0.8333333333333712	5/8	5/8	4/4	2	1	I		e	III		I		I								M	1	0	0, 4, 1		0	0
205	201	10063/12	1.1666666666666288	5/6	5/6	4/4	2	1	I6		e	III		I6		I		6						M	1	0	4, 1, 0		0	4
206	202	3359/4	1.0	1/8	1/8	4/4	2	1	I(2)		e	III		I(2)		I			2					M	1	0	2, 4, 1		0	2
206	202	3363/4	0.5	3/8	3/8	4/4	2	1	I		e	III		I		I								M	1	0	0, 4, 1		0	0
206	202	3365/4	0.5	1/2	1/2	4/4	2	1	I+		e	III		I+		I	+							+	1	0	0, 4, 8		0	0
206	202	3367/4	0.6666666666666288	5/8	5/8	4/4	2	1	III64		e	III		III64		III		64						M	1	0	5, 4, 8		4	5
206	202	10109/12	0.8333333333333712	19/24	19/24	4/4	2	1	III		e	III		III		III								M	1	0	4, 8, 5		4	4
207	203	3373/4	0.5	0	0	4/4	2	1	I6		e	III		I6		I		6						M	1	0	4, 1, 0		0	4
207	203	3375/4	1.0	1/8	1/8	4/4	2	1	I6(9)		e	III		I6(9)		I		6	9					M	1	0	4, 1, 0	2	0	4
207	203	3379/4	0.5	3/8	3/8	4/4	2	1	I6		e	III		I6		I		6						M	1	0	4, 1, 0		0	4
207	203	3381/4	0.5	1/2	1/2	4/4	2	1	I+6		e	III		I+6		I	+	6						+	1	0	4, 8, 0		0	4
207	203	3383/4	1.5	5/8	5/8	4/4	2	1	I.V		e	I		V		V								M	1	0	1, 5, 2		1	1
208	204	3389/4	2.0	0	0	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
208	204	3397/4	2.0	1/2	1/2	4/4	2	1	V6		e	I		V6		V		6						M	1	0	5, 2, 1		1	5
209	205	3405/4	2.0	0	0	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
209	205	3413/4	2.0	1/2	1/2	4/4	2	1	V6/vi		e	I		V6/vi		V		6		vi				M	1	0	8, 5, 4		4	8
210	206	3421/4	1.0	0	0	4/4	2	1	#viio43/ii		e	I		#viio43/ii		#vii	o	43		ii				o7	1	0	1, -2, 7, 4		7	1
210	206	3425/4	1.0	1/4	1/4	4/4	2	1	viio7/V		e	I		viio7/V		vii	o	7		V				o7	1	0	6, 3, 0, -3		6	6
210	206	3429/4	1.0	1/2	1/2	4/4	2	1	viio43		e	I		viio43		vii	o	43						o7	1	0	-1, -4, 5, 2		5	-1
210	206	3433/4	1.0	3/4	3/4	4/4	2	1	I6		e	I		I6		I		6						M	1	0	4, 1, 0		0	4
211	207	3437/4	1.0	0	0	4/4	2	1	V.Fr6		e	V		Fr6	Fr	V		43	b5	V				Fr	1	0	-4, 0, 2, 6		2	-4
211	207	3441/4	1.0	1/4	1/4	4/4	2	1	V7		e	V		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
211	207	3445/4	1.0	1/2	1/2	4/4	2	1	I.Fr6		e	I		Fr6	Fr	V		43	b5	V				Fr	1	0	-4, 0, 2, 6		2	-4
211	207	3449/4	0.5	3/4	3/4	4/4	2	1	V7		e	I		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
211	207	3451/4	0.5	7/8	7/8	4/4	2	1	V+		e	I		V+		V	+							+	1	0	1, 5, 9		1	1
212	208	3453/4	0.5	0	0	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
212	208	3455/4	1.0	1/8	1/8	4/4	2	1	I(9)		e	I		I(9)		I			9					M	1	0	0, 4, 1	2	0	0
212	208	3459/4	0.5	3/8	3/8	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
212	208	3461/4	1.5	1/2	1/2	4/4	2	1	vii%7/bII		e	I		vii%7/bII		vii	%	7		bII				%7	1	0	0, -3, -6, -2		0	0
212	208	3467/4	0.5	7/8	7/8	4/4	2	1	V6/bII		e	I		V6/bII		V		6		bII				M	1	0	0, -3, -4		-4	0
213	209	3469/4	0.5	0	0	4/4	2	1	bII6		e	I		bII6		bII		6						M	1	0	-1, -4, -5		-5	-1
213	209	3471/4	1.0	1/8	1/8	4/4	2	1	bII(2)		e	I		bII(2)		bII			2					M	1	0	4, -1, -4		-5	4
213	209	3475/4	1.0	3/8	3/8	4/4	2	1	bII		e	I		bII		bII								M	1	0	-5, -1, -4		-5	-5
213	209	3479/4	1.0	5/8	5/8	4/4	2	1	V65(4b2)		e	I		V65(4b2)		V		65	4b2					Mm7	1	0	0, 2, -1, -4		1	0
213	209	3483/4	0.5	7/8	7/8	4/4	2	1	V65		e	I		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
214	210	3485/4	0.5	0	0	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
214	210	3487/4	1.0	1/8	1/8	4/4	2	1	I(9)		e	I		I(9)		I			9					M	1	0	0, 4, 1	2	0	0
214	210	3491/4	0.5	3/8	3/8	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
214	210	3493/4	1.5	1/2	1/2	4/4	2	1	viio7/bII		e	I		viio7/bII		vii	o	7		bII				o7	1	0	0, -3, -6, -9		0	0
214	210	3499/4	0.5	7/8	7/8	4/4	2	1	V65/bII		e	I		V65/bII		V		65		bII				Mm7	1	0	0, -3, -6, -4		-4	0
215	211	3501/4	0.5	0	0	4/4	2	1	bii6		e	I		bii6		bii		6						m	1	0	-8, -4, -5		-5	-8
215	211	3503/4	1.0	1/8	1/8	4/4	2	1	bii(2)		e	I		bii(2)		bii			2					m	1	0	4, -8, -4		-5	4
215	211	3507/4	1.0	3/8	3/8	4/4	2	1	bii		e	I		bii		bii								m	1	0	-5, -8, -4		-5	-5
215	211	3511/4	1.0	5/8	5/8	4/4	2	1	V65(4b2)		e	I		V65(4b2)		V		65	4b2					Mm7	1	0	0, 2, -1, -4		1	0
215	211	3515/4	0.5	7/8	7/8	4/4	2	1	V65		e	I		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
216	212	3517/4	0.5	0	0	4/4	2	1	I|IAC}		e	I		I		I						IAC	}	M	1	0	0, 4, 1		0	0
216	212	3519/4	0.5	1/8	1/8	4/4	2	1	V2/IV		e	I		V2/IV		V		2		IV				Mm7	1	0	-2, 0, 4, 1		0	-2
216	212	3521/4	0.5	1/4	1/4	4/4	2	1	Ger6(2)		e	I		Ger6(2)	Ger	vii	o	65	b32	V				Ger	1	0	-4, 0, -3, 1		6	-4
216	212	3523/4	0.5	3/8	3/8	4/4	2	1	Ger6		e	I		Ger6	Ger	vii	o	65	b3	V				Ger	1	0	-4, 0, -3, 6		6	-4
216	212	3525/4	0.5	1/2	1/2	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
216	212	3527/4	0.5	5/8	5/8	4/4	2	1	V2/IV		e	I		V2/IV		V		2		IV				Mm7	1	0	-2, 0, 4, 1		0	-2
216	212	3529/4	0.5	3/4	3/4	4/4	2	1	Ger6(2)		e	I		Ger6(2)	Ger	vii	o	65	b32	V				Ger	1	0	-4, 0, -3, 1		6	-4
