mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
84	84	3/4	3/4	6/4	2	1	V7					E	V		V7	V		7					Mm7	0	0	6, 10, 7, 4		6	6	1	11	0.08333333333333333	0.125	2.875	0.041666666666666664
85	85	0	0	6/4	2	1	IM7|IAC}{					E	V		IM7	I	M	7			IAC	}{	MM7	0	0	5, 9, 6, 10		5	5	4	10	0.2857142857142857	0.5	3.125	0.13793103448275862
86	86	0	0	6/4	2	1	V7(9)					E	V		V7(9)	V		7	9				Mm7	0	0	6, 10, 7, 4	8	6	6	0	8	0.0	0.0	2.875	0.0
86	86	3/4	3/4	6/4	2	1	V7					E	V		V7	V		7					Mm7	0	0	6, 10, 7, 4		6	6	1	11	0.08333333333333333	0.125	2.875	0.041666666666666664
87	87	0	0	6/4	2	1	IM7					E	V		IM7	I	M	7					MM7	0	0	5, 9, 6, 10		5	5	3	11	0.21428571428571427	0.375	3.25	0.10344827586206896
88	88	0	0	6/4	2	1	V7(+4)					E	V		V7(+4)	V		7	+4				Mm7	0	0	6, 10, 7, 4	5	6	6	4	13	0.23529411764705882	0.675	2.7	0.2
88	88	1	1	6/4	2	1	V7(9)					E	V		V7(9)	V		7	9				Mm7	0	0	6, 10, 7, 4	8	6	6	0	5	0.0	0.0	1.5	0.0
88	88	5/4	5/4	6/4	2	1	V7					E	V		V7	V		7					Mm7	0	0	6, 10, 7, 4		6	6	0	3	0.0	0.0	0.5	0.0
89	89	0	0	6/4	2	1	I.V7(9)|EC					E	I		V7(9)	V		7	9		EC		Mm7	0	0	5, 9, 6, 3	7	5	5	8	48	0.14285714285714285	1.0	7.125	0.12307692307692308
92	92	0	0	6/4	2	1	I[I(+9+6)|IAC}{					E	I	I	I(+9+6)	I			+9+6		IAC	}{	M	0	0	4, 8, 5	6, 7	4	4	0	36	0.0	0.0	9.25	0.0
93	93	0	0	6/4	2	1	V(+96)					E	I	I	V(+96)	V			+96				M	0	0	5, 9, 8	7	5	5	4	20	0.16666666666666666	0.75	5.5	0.12
93	93	1	1	6/4	2	1	V(+9)					E	I	I	V(+9)	V			+9				M	0	0	5, 9, 6	7	5	5	2	14	0.125	0.5	2.5	0.16666666666666666
94	94	0	0	6/4	2	1	IV(+9+6)					E	I	I	IV(+9+6)	IV			+9+6				M	0	0	3, 7, 4	5, 6	3	3	0	15	0.0	0.0	4.0	0.0
94	94	3/4	3/4	6/4	2	1	ii7					E	I	I	ii7	ii		7					mm7	0	0	6, 3, 7, 4		6	6	2	18	0.1	0.25	4.25	0.05555555555555555
95	95	0	0	6/4	2	1	I(+9+64)					E	I	I	I(+9+64)	I			+9+64				M	0	0	4, 3, 5	6, 7	4	4	0	24	0.0	0.0	6.25	0.0
95	95	1	1	6/4	2	1	I(+9+6)					E	I	I	I(+9+6)	I			+9+6				M	0	0	4, 8, 5	6, 7	4	4	0	8	0.0	0.0	1.5	0.0
95	95	5/4	5/4	6/4	2	1	IV]					E	I	I	IV	IV							M	0	0	3, 7, 4		3	3	0	7	0.0	0.0	1.25	0.0
96	96	0	0	6/4	2	1	V43(+9+6)					E	I		V43(+9+6)	V		43	+9+6				Mm7	0	0	6, 3, 5, 9	7, 8	5	6	0	32	0.0	0.0	9.25	0.0
97	97	0	0	6/4	2	1	#viio65(+6)/ii					E	I		#viio65(+6)/ii	#vii	o	65	+6	ii			o7	0	0	8, 5, 2, 11	7	11	8	0	38	0.0	0.0	8.75	0.0
98	98	0	0	6/4	2	1	IM43(+6)/bVII					E	I		IM43(+6)/bVII	I	M	43	+6	bVII			MM7	0	0	3, 7, 2, 6	5	2	3	2	14	0.125	0.25	4.25	0.05555555555555555
98	98	3/4	3/4	6/4	2	1	IM43/bVII					E	I		IM43/bVII	I	M	43		bVII			MM7	0	0	3, 7, 2, 6		2	3	4	13	0.23529411764705882	0.5	3.0	0.14285714285714285
99	99	0	0	6/4	2	1	V7(+6)/bVII					E	I		V7(+6)/bVII	V		7	+6	bVII			Mm7	0	0	3, 7, 4, 1	6	3	3	0	39	0.0	0.0	7.5	0.0
100	100	0	0	6/4	2	1	bI.IM43|EC					E	bI		IM43	I	M	43			EC		MM7	0	0	-2, 2, -3, 1		-3	-2	8	24	0.25	1.0	6.25	0.13793103448275862
101	101	0	0	6/4	2	1	V7(+6)					E	bI		V7(+6)	V		7	+6				Mm7	0	0	-2, 2, -1, -4	1	-2	-2	0	39	0.0	0.0	7.5	0.0
102	102	0	0	6/4	2	1	I.IM43					E	I		IM43	I	M	43					MM7	0	0	5, 9, 4, 8		4	5	8	24	0.25	1.0	6.25	0.13793103448275862
103	103	0	0	6/4	2	1	vi7					E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7	7	0	11	0.0	0.0	2.5	0.0
103	103	1/2	1/2	6/4	2	1	ii65					E	I		ii65	ii		65					mm7	0	0	3, 7, 4, 6		6	3	0	7	0.0	0.0	1.25	0.0
103	103	3/4	3/4	6/4	2	1	ii7(9)					E	I		ii7(9)	ii		7	9				mm7	0	0	6, 3, 7, 4	8	6	6	0	8	0.0	0.0	1.5	0.0
103	103	1	1	6/4	2	1	IV(9+6)					E	I		IV(9+6)	IV			9+6				M	0	0	3, 7, 4	5, 6	3	3	0	10	0.0	0.0	2.25	0.0
103	103	11/8	11/8	6/4	2	1	IV6					E	I		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	5	0.0	0.0	0.625	0.0
104	104	0	0	6/4	2	1	IM43					E	I		IM43	I	M	43					MM7	0	0	5, 9, 4, 8		4	5	8	24	0.25	1.0	6.25	0.13793103448275862
105	105	0	0	6/4	2	1	vi7					E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7	7	0	11	0.0	0.0	2.5	0.0
105	105	1/2	1/2	6/4	2	1	ii65					E	I		ii65	ii		65					mm7	0	0	3, 7, 4, 6		6	3	0	7	0.0	0.0	1.25	0.0
105	105	3/4	3/4	6/4	2	1	ii7(9)					E	I		ii7(9)	ii		7	9				mm7	0	0	6, 3, 7, 4	8	6	6	0	8	0.0	0.0	1.5	0.0
105	105	1	1	6/4	2	1	IV					E	I		IV	IV							M	0	0	3, 7, 4		3	3	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
105	105	11/8	11/8	6/4	2	1	vii%2					E	I		vii%2	vii	%	2					%7	0	0	7, 9, 6, 3		9	7	0	5	0.0	0.0	0.625	0.0
106	106	0	0	6/4	2	1	VI.V[I(+9+6)|HC}{					E	VI	V	I(+9+6)	I			+9+6		HC	}{	M	0	0	7, 11, 8	9, 10	7	7	0	109	0.0	0.0	19.375	0.0
109	109	1/4	1/4	6/4	2	1	I					E	VI	V	I	I							M	0	0	7, 11, 8		7	7	5	5	0.5	0.625	1.875	0.25
109	109	3/4	3/4	6/4	2	1	V7					E	VI	V	V7	V		7					Mm7	0	0	8, 12, 9, 6		8	8	5	18	0.21739130434782608	0.625	6.125	0.09259259259259259
110	110	3/4	3/4	6/4	2	1	I					E	VI	V	I	I							M	0	0	7, 11, 8		7	7	0	13	0.0	0.0	4.25	0.0
111	111	1/4	1/4	6/4	2	1	I6					E	VI	V	I6	I		6					M	0	0	11, 8, 7		7	11	0	6	0.0	0.0	1.5	0.0
111	111	1/2	1/2	6/4	2	1	ii7					E	VI	V	ii7	ii		7					mm7	0	0	9, 6, 10, 7		9	9	0	6	0.0	0.0	1.5	0.0
111	111	3/4	3/4	6/4	2	1	IV					E	VI	V	IV	IV							M	0	0	6, 10, 7		6	6	0	6	0.0	0.0	1.5	0.0
111	111	1	1	6/4	2	1	IV6					E	VI	V	IV6	IV		6					M	0	0	10, 7, 6		6	10	0	4	0.0	0.0	1.0	0.0
111	111	5/4	5/4	6/4	2	1	V					E	VI	V	V	V							M	0	0	8, 12, 9		8	8	0	4	0.0	0.0	1.0	0.0
112	112	0	0	6/4	2	1	IV					E	VI	V	IV	IV							M	0	0	6, 10, 7		6	6	0	6	0.0	0.0	4.5	0.0
112	112	3/4	3/4	6/4	2	1	I6]					E	VI	V	I6	I		6					M	0	0	11, 8, 7		7	11	0	6	0.0	0.0	1.5	0.0
113	113	1/4	1/4	6/4	2	1	V(64)					E	VI		V(64)	V			64				M	0	0	8, 7, 11		8	8	2	4	0.3333333333333333	0.25	1.75	0.125
113	113	3/4	3/4	6/4	2	1	V7					E	VI		V7	V		7					Mm7	0	0	8, 12, 9, 6		8	8	3	7	0.3	0.625	2.625	0.19230769230769232
114	114	3/4	3/4	6/4	2	1	V(64)					E	VI		V(64)	V			64				M	0	0	8, 7, 11		8	8	1	3	0.25	0.375	0.625	0.375
115	115	0	0	6/4	2	1	V[V					E	VI	V	V	V							M	0	0	8, 12, 9		8	8	0	1	0.0	0.0	0.75	0.0
115	115	1/4	1/4	6/4	2	1	I6					E	VI	V	I6	I		6					M	0	0	11, 8, 7		7	11	0	3	0.0	0.0	1.0	0.0
115	115	1/2	1/2	6/4	2	1	ii7]					E	VI	V	ii7	ii		7					mm7	0	0	9, 6, 10, 7		9	9	0	2	0.0	0.0	0.5	0.0
115	115	3/4	3/4	6/4	2	1	I.ii					E	I		ii	ii							m	0	0	6, 3, 7		6	6	3	12	0.2	0.75	8.25	0.08333333333333333
117	117	0	0	6/4	2	1	bVII(9)					E	I		bVII(9)	bVII			9				M	0	0	2, 6, 3	4	2	2	0	4	0.0	0.0	5.25	0.0
117	117	3/4	3/4	6/4	2	1	bVII					E	I		bVII	bVII							M	0	0	2, 6, 3		2	2	1	1	0.5	0.25	0.5	0.3333333333333333
118	118	0	0	6/4	2	1	ii					E	I		ii	ii							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	4.5	0.0
118	118	3/4	3/4	6/4	2	1	ii7					E	I		ii7	ii		7					mm7	0	0	6, 3, 7, 4		6	6	1	3	0.25	0.25	1.25	0.16666666666666666
119	119	0	0	6/4	2	1	V(9)					E	I		V(9)	V			9				M	0	0	5, 9, 6	7	5	5	0	4	0.0	0.0	4.5	0.0
119	119	3/4	3/4	6/4	2	1	V(6)					E	I		V(6)	V			6				M	0	0	5, 9, 8		5	5	0	2	0.0	0.0	1.25	0.0
119	119	5/4	5/4	6/4	2	1	V7(6)					E	I		V7(6)	V		7	6				Mm7	0	0	5, 9, 8, 3		5	5	0	1	0.0	0.0	0.25	0.0
120	120	0	0	6/4	2	1	I|PAC}{					E	I		I	I					PAC	}{	M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.5	0.0
120	120	3/8	3/8	6/4	2	1	I(+9+6)					E	I		I(+9+6)	I			+9+6				M	0	0	4, 8, 5	6, 7	4	4	0	9	0.0	0.0	1.125	0.0
121	121	0	0	6/4	2	1	IVM7(+9+6)					E	I		IVM7(+9+6)	IV	M	7	+9+6				MM7	0	0	3, 7, 4, 8	5, 6	3	3	0	18	0.0	0.0	6.0	0.0
122	122	0	0	6/4	2	1	I(+9+6)					E	I		I(+9+6)	I			+9+6				M	0	0	4, 8, 5	6, 7	4	4	0	13	0.0	0.0	7.125	0.0
123	123	0	0	6/4	2	1	IVM7(+9+6)					E	I		IVM7(+9+6)	IV	M	7	+9+6				MM7	0	0	3, 7, 4, 8	5, 6	3	3	0	18	0.0	0.0	6.0	0.0
124	124	0	0	6/4	2	1	I(+9+6)					E	I		I(+9+6)	I			+9+6				M	0	0	4, 8, 5	6, 7	4	4	0	98	0.0	0.0	31.0	0.0
129	129	3/4	3/4	6/4	2	1	vi					E	I		vi	vi							m	0	0	7, 4, 8		7	7	0	4	0.0	0.0	2.0	0.0
130	130	1/4	1/4	6/4	2	1	vi64					E	I		vi64	vi		64					m	0	0	8, 7, 4		7	8	0	6	0.0	0.0	2.25	0.0
130	130	5/8	5/8	6/4	2	1	I					E	I		I	I							M	0	0	4, 8, 5		4	4	0	12	0.0	0.0	2.25	0.0
130	130	5/4	5/4	6/4	2	1	vi					E	I		vi	vi							m	0	0	7, 4, 8		7	7	0	4	0.0	0.0	1.0	0.0
131	131	1/4	1/4	6/4	2	1	vi64					E	I		vi64	vi		64					m	0	0	8, 7, 4		7	8	0	6	0.0	0.0	2.25	0.0
131	131	5/8	5/8	6/4	2	1	I					E	I		I	I							M	0	0	4, 8, 5		4	4	0	12	0.0	0.0	2.25	0.0
131	131	1	1	6/4	2	1	vi64					E	I		vi64	vi		64					m	0	0	8, 7, 4		7	8	0	5	0.0	0.0	1.875	0.0
131	131	11/8	11/8	6/4	2	1	I}					E	I		I	I						}	M	0	0	4, 8, 5		4	4	0	24	0.0	0.0	18.75	0.0
